,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-7.21484375,-19.546875,-20.6875,-18.375,-21.8125,-20.921875
1,-7.84765625,-20.203125,-20.90625,-21.0625,-22.296875,-21.328125
2,-8.8984375,-20.09375,-18.734375,-20.796875,-20.25,-21.0
3,-8.9453125,-20.71875,-19.234375,-19.875,-19.328125,-20.234375
4,-7.6953125,-16.96875,-19.390625,-17.09375,-18.609375,-20.09375
5,-7.17578125,-21.390625,-21.390625,-23.0,-20.46875,-21.515625
6,-9.609375,-19.46875,-19.78125,-19.484375,-20.453125,-20.78125
7,-7.0234375,-18.421875,-17.796875,-18.0,-19.328125,-18.3125
8,-8.8203125,-21.921875,-22.484375,-21.796875,-22.1875,-21.5625
9,-5.515625,-18.046875,-18.34375,-15.9765625,-19.046875,-16.140625
10,-6.57421875,-21.078125,-22.09375,-21.734375,-21.421875,-20.90625
11,-6.90234375,-18.015625,-19.546875,-19.609375,-19.421875,-16.875
12,-8.9375,-22.09375,-20.1875,-21.59375,-19.640625,-16.75
13,-8.2265625,-18.453125,-18.390625,-18.84375,-19.234375,-18.046875
14,-7.09375,-21.0625,-20.78125,-21.84375,-21.453125,-20.28125
15,-7.08203125,-20.15625,-20.578125,-19.46875,-19.296875,-19.578125
16,-6.1328125,-19.875,-22.703125,-20.171875,-20.03125,-19.21875
17,-8.28125,-19.75,-17.65625,-17.390625,-18.109375,-17.5625
18,-8.3125,-19.890625,-19.734375,-17.921875,-18.453125,-18.40625
19,-8.3203125,-21.375,-20.8125,-21.375,-21.734375,-20.265625
