,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
1,-3.440870761871338,-2.082835912704468,-3.849046230316162,-3.818943738937378,-3.483253002166748,-4.1503729820251465
3,-1.5229260921478271,-0.5304080843925476,-0.6972315311431885,-1.2375810146331787,-2.416301250457764,-2.8590333461761475
8,-2.788456439971924,-1.3640625476837158,-2.240048408508301,-3.9866244792938232,-4.098106861114502,-3.8198611736297607
2,-1.5651403665542605,-2.5229406356811523,-2.99837327003479,-3.310258626937866,-3.1266462802886963,-3.1003804206848145
14,-1.3313850164413452,-0.4236190915107727,-3.858862638473511,-3.748556852340698,-3.4473073482513428,-3.762094259262085
12,-1.3982819318771362,-2.6811490058898926,-2.892908334732056,-3.5106136798858643,-2.8388030529022217,-3.4235148429870605
21,-2.871213912963867,-3.3714945316314697,-3.320250988006592,-3.4474191665649414,-3.258399724960327,-3.424547910690308
23,-0.9326440095901488,-2.3332767486572266,-3.136996269226074,-3.194061279296875,-3.1011548042297363,-3.903404235839844
9,-2.38622522354126,-1.4773011207580566,-3.668500661849976,-2.8716397285461426,-2.4468119144439697,-3.131450891494751
11,-2.216329336166382,-2.375448226928711,-3.50907039642334,-3.545848608016968,-2.858441114425659,-4.7896013259887695
10,-2.359750747680664,-2.353123188018799,-1.0664520263671875,-1.789985179901123,-3.413901329040528,-3.84753155708313
20,-1.7328722476959229,-2.771428346633911,-3.9401278495788574,-3.1741204261779785,-3.7166035175323486,-3.580047130584717
0,-1.81314218044281,-3.239642858505249,-3.832733869552612,-3.4805822372436523,-3.660350561141968,-4.097321033477783
5,-1.827841520309448,-0.8676440715789795,-3.470115900039673,-3.105989933013916,-3.0143935680389404,-3.2783961296081543
6,-1.9026210308074951,-2.8146233558654785,-2.909033298492432,-2.132387161254883,-2.647785425186157,-2.754408121109009
17,-1.5046602487564087,-2.207418203353882,-3.191974639892578,-3.6456105709075928,-3.7382078170776367,-4.535978317260742
18,-3.610461473464966,-2.5858306884765625,-4.044433116912842,-4.096326351165772,-3.643166542053223,-3.1527371406555176
19,-1.5285536050796509,-0.5560176372528076,-1.6222378015518188,-1.933722257614136,-2.132076501846313,-2.819727659225464
16,-3.486345767974853,-1.522141933441162,-0.8792181015014648,-3.956899881362915,-4.040675640106201,-4.022616386413574
4,-1.6082100868225098,-0.6105703711509705,-2.738842487335205,-4.039763450622559,-3.3676297664642334,-4.019379615783691
13,-2.5425355434417725,-1.90042507648468,-3.619208812713623,-3.0744216442108154,-3.032008171081543,-4.264332294464111
7,-1.8427734375,-1.005859375,-3.0078125,-2.578125,-2.69140625,-3.056640625
15,-1.955078125,-1.4482421875,-1.6484375,-4.2578125,-4.296875,-4.375
