,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-1.4982664585113523,-2.9460127353668213,-3.011530637741089,-2.904343843460083,-2.914660930633545,-4.097321033477783
1,-3.207401990890503,-1.8662030696868896,-3.511408567428589,-3.432159423828125,-3.55475115776062,-4.1503729820251465
2,-1.5471115112304688,-2.179739475250244,-2.1758410930633545,-2.038191318511963,-2.024347305297852,-3.1003804206848145
4,-1.956963062286377,-0.2280114442110061,-3.915206432342529,-3.8752503395080566,-3.441489696502685,-4.019379615783691
3,-1.088227152824402,-0.3425827324390411,-0.6244916319847107,-1.4526543617248535,-2.305725812911988,-2.8590333461761475
5,-1.058758020401001,-0.629906952381134,-3.1706290245056152,-3.4146392345428467,-2.9131674766540527,-3.2783961296081543
7,-1.3138282299041748,-0.7196973562240601,-3.768600463867188,-3.1734933853149414,-2.650733470916748,-3.041946649551392
6,-1.3360958099365234,-2.507883310317993,-2.9010746479034424,-2.153927087783813,-2.3237271308898926,-2.754408121109009
8,-2.107090950012207,-0.6840149760246277,-1.0075020790100098,-3.835070848464966,-3.664938449859619,-3.8198611736297607
15,-1.5783621072769165,-0.9752955436706544,-1.0971146821975708,-3.191650867462158,-4.398870468139648,-4.381302356719971
9,-2.209810256958008,-1.7407338619232178,-3.639901638031006,-2.8566927909851074,-2.651386260986328,-3.131450891494751
14,-1.1050047874450684,-0.2712564766407013,-3.3073017597198486,-3.653003454208374,-3.1594009399414062,-3.762094259262085
10,-1.5628825426101685,-2.0311367511749268,-0.5302764177322388,-1.5064358711242676,-3.4083855152130127,-3.84753155708313
12,-1.1142942905426023,-1.841165900230408,-3.0610885620117188,-3.624099969863892,-2.818302154541016,-3.4235148429870605
11,-1.796952724456787,-1.805240273475647,-3.3119113445281982,-3.5075478553771973,-3.16762924194336,-4.7896013259887695
13,-1.3958232402801514,-1.3348817825317385,-3.00886607170105,-3.133195877075196,-3.2127840518951416,-4.264332294464111
16,-2.6010069847106934,-1.3970876932144165,-0.77227783203125,-3.668403387069702,-3.9654693603515625,-4.022616386413574
17,-1.081529140472412,-1.6712051630020142,-2.7662296295166016,-2.7662296295166016,-2.8365702629089355,-4.535978317260742
18,-2.940711259841919,-3.3621504306793213,-3.754293203353882,-3.435555934906006,-3.328420162200928,-3.1527371406555176
19,-1.0463314056396484,-0.3234100639820099,-1.7448774576187134,-1.9418654441833496,-1.7770668268203735,-2.819727659225464
