,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-6.4375,-5.9375,-8.84375,-6.265625,-9.25,-10.90625,-7.984375,-9.8671875,-11.0390625,-10.1328125,-6.96875,-3.494140625,-8.0703125,-11.8359375,-10.5703125,-11.265625,-9.7890625,-8.140625,-9.4375,-7.453125,-6.0625,-3.044921875,-8.796875,-10.65625,-12.4765625,-11.2265625,-9.671875,-6.953125,-10.9296875,-8.1171875,-5.96875,-3.751953125,-10.171875,-11.71875,-12.375,-11.4765625,-9.6875,-6.9296875,-11.109375,-8.5703125,-5.203125,-3.322265625,-9.890625,-10.5078125,-11.0390625,-10.5078125,-8.6484375,-6.1953125,-10.0234375,-8.2734375,-5.734375,-3.552734375,-11.4921875,-12.03125,-12.9609375,-12.109375,-10.0078125,-7.1171875,-11.828125,-9.0234375
1,-6.49609375,-6.43359375,-9.265625,-5.71484375,-9.65625,-11.3984375,-7.89453125,-9.984375,-11.5078125,-10.15625,-6.375,-4.046875,-7.2578125,-9.0,-9.140625,-9.3515625,-8.484375,-7.8359375,-8.6484375,-7.88671875,-6.859375,-3.3515625,-9.421875,-11.796875,-11.90625,-11.484375,-9.953125,-7.7421875,-10.8046875,-8.890625,-6.59375,-3.2734375,-8.921875,-11.4375,-11.40625,-11.0546875,-9.6015625,-7.46875,-10.2890625,-8.734375,-6.51171875,-3.30859375,-9.0078125,-11.421875,-11.3671875,-11.03125,-9.5234375,-7.30859375,-10.40625,-8.6484375,-7.4375,-4.34375,-11.3828125,-12.78125,-13.3203125,-13.8515625,-10.765625,-7.734375,-12.3984375,-9.0546875
2,-5.68359375,-5.48828125,-8.28125,-5.13671875,-8.9140625,-10.203125,-7.29296875,-8.9765625,-10.7109375,-9.53125,-7.16015625,-4.04296875,-9.8515625,-12.6015625,-12.640625,-12.8984375,-10.4140625,-8.6171875,-10.6015625,-8.515625,-6.9921875,-3.431640625,-10.0625,-11.9453125,-13.0,-12.5703125,-10.796875,-8.2734375,-11.4765625,-9.0703125,-7.0,-3.431640625,-10.078125,-11.9765625,-13.03125,-12.6171875,-10.8359375,-8.3203125,-11.515625,-9.09375,-6.9921875,-3.3828125,-10.0703125,-12.0078125,-13.0625,-12.7421875,-10.8359375,-8.375,-11.5390625,-9.0859375,-7.61328125,-4.27734375,-11.4609375,-12.953125,-14.0078125,-14.1328125,-11.2109375,-8.7421875,-12.4375,-9.09375
3,-5.296875,-5.1640625,-8.109375,-4.8046875,-9.140625,-9.875,-6.640625,-9.078125,-10.109375,-8.9921875,-4.19140625,-4.77734375,-6.47265625,-5.30078125,-8.2265625,-6.98828125,-5.48046875,-7.65234375,-8.453125,-7.2421875,-3.640625,-3.75,-5.8515625,-5.265625,-7.375,-6.0,-4.6796875,-5.9921875,-7.4609375,-6.7421875,-5.453125,-3.5703125,-8.09375,-9.65625,-9.9921875,-8.7265625,-7.890625,-6.328125,-8.828125,-7.65625,-4.7890625,-2.5625,-7.40625,-9.3046875,-10.6796875,-9.046875,-8.6171875,-6.03125,-8.4296875,-7.11328125,-4.3984375,-2.3828125,-7.46875,-8.984375,-10.640625,-8.796875,-8.453125,-6.703125,-9.0,-7.5625
4,-4.75,-4.4453125,-7.0390625,-4.3125,-8.5234375,-9.125,-5.9296875,-8.484375,-9.171875,-8.7890625,-7.33984375,-3.748046875,-9.1171875,-11.3125,-11.5703125,-11.1640625,-9.828125,-7.60546875,-9.921875,-8.25,-7.1171875,-3.591796875,-9.2265625,-11.03125,-11.359375,-11.734375,-9.65625,-6.8046875,-10.953125,-9.1796875,-6.4140625,-3.431640625,-8.6875,-10.9609375,-11.5859375,-10.984375,-9.8046875,-7.3359375,-10.4609375,-8.2578125,-5.69921875,-3.056640625,-8.5390625,-10.390625,-11.8671875,-10.25,-9.6875,-6.74609375,-9.8671875,-7.72265625,-5.9921875,-3.5,-9.78125,-9.90625,-12.21875,-10.8984375,-10.671875,-7.640625,-11.015625,-8.4375
5,-4.921875,-4.96875,-7.7578125,-4.1640625,-8.6796875,-9.5078125,-6.3828125,-8.40625,-9.9296875,-8.6953125,-5.234375,-2.4296875,-5.8515625,-6.671875,-7.96875,-6.66015625,-6.5546875,-6.8046875,-7.28125,-6.9609375,-6.84375,-3.609375,-10.1328125,-11.59375,-12.359375,-11.9453125,-9.9453125,-6.90625,-10.96875,-8.1171875,-7.14453125,-3.939453125,-9.8984375,-11.2265625,-11.4921875,-11.734375,-9.6640625,-6.72265625,-10.5859375,-8.65625,-6.1328125,-4.2421875,-8.3125,-9.59375,-10.5234375,-10.3984375,-8.390625,-6.3125,-8.8515625,-7.34375,-6.70703125,-3.869140625,-10.078125,-11.2890625,-12.09375,-12.28125,-9.4375,-7.27734375,-11.046875,-8.40625
6,-5.33984375,-4.99609375,-7.57421875,-4.77734375,-8.578125,-9.71875,-6.67578125,-8.8828125,-9.6484375,-9.3203125,-4.80859375,-3.302734375,-6.84765625,-8.2578125,-9.203125,-8.875,-8.1953125,-8.8125,-7.67578125,-8.234375,-7.390625,-4.3671875,-11.390625,-13.5546875,-14.046875,-14.28125,-11.2578125,-8.8515625,-12.53125,-9.2578125,-6.88671875,-3.78515625,-9.6640625,-12.265625,-12.6796875,-12.0546875,-10.3515625,-8.0546875,-10.7421875,-8.390625,-6.44921875,-3.310546875,-9.4921875,-11.8515625,-12.828125,-11.546875,-10.34375,-7.80078125,-10.859375,-8.171875,-7.21484375,-4.24609375,-10.3671875,-13.265625,-13.25,-12.3984375,-11.2421875,-8.96875,-11.375,-9.15625
7,-5.12109375,-5.30859375,-7.62109375,-4.60546875,-8.5625,-10.046875,-6.60546875,-8.9296875,-9.765625,-8.7734375,-4.8828125,-4.6015625,-6.953125,-5.25,-7.890625,-9.15625,-5.78125,-8.3203125,-9.171875,-8.03125,-5.58984375,-2.888671875,-8.5703125,-10.953125,-12.265625,-10.2421875,-9.8515625,-6.78515625,-10.640625,-7.90625,-5.79296875,-2.98828125,-8.90625,-10.8515625,-12.0625,-11.3125,-9.8046875,-6.87109375,-10.5390625,-7.84375,-6.06640625,-3.24609375,-8.9140625,-10.9296875,-11.7734375,-11.1640625,-9.4609375,-6.95703125,-10.2265625,-8.03125,-6.08984375,-3.10546875,-9.5,-11.3203125,-12.0703125,-11.0,-9.8515625,-7.05859375,-10.9296875,-8.1953125
8,-5.203125,-5.09375,-7.796875,-4.5234375,-8.71875,-9.59375,-6.6640625,-8.7109375,-10.09375,-8.9765625,-4.76171875,-1.9814453125,-6.33203125,-8.125,-9.453125,-6.38671875,-8.2265625,-5.79296875,-7.69140625,-7.19140625,-6.45703125,-3.20703125,-9.875,-11.1953125,-12.2109375,-12.2265625,-9.65625,-6.73046875,-11.0234375,-8.421875,-5.75,-2.681640625,-8.1640625,-9.75,-10.6953125,-9.6796875,-8.734375,-6.53125,-9.25,-7.76171875,-5.7890625,-2.576171875,-8.6015625,-10.1640625,-11.5234375,-10.6796875,-9.3671875,-6.8671875,-9.8046875,-7.859375,-6.51953125,-3.00390625,-9.296875,-10.734375,-11.859375,-11.25,-9.9765625,-7.34765625,-10.265625,-7.96875
9,-5.20703125,-5.03515625,-7.57421875,-4.86328125,-8.65625,-9.203125,-6.55078125,-8.5234375,-9.5390625,-8.703125,-4.55859375,-2.81640625,-6.44140625,-7.58984375,-8.734375,-6.328125,-7.32421875,-6.30859375,-7.73046875,-7.078125,-6.25390625,-3.12109375,-9.15625,-11.296875,-12.1484375,-11.421875,-9.671875,-7.51953125,-10.40625,-8.078125,-5.87890625,-2.60546875,-8.375,-11.0546875,-11.9296875,-10.1171875,-9.8671875,-7.46484375,-9.8828125,-7.73828125,-5.8046875,-2.513671875,-7.828125,-10.671875,-11.46875,-8.4609375,-9.5078125,-7.3671875,-8.9453125,-7.75390625,-5.66015625,-3.517578125,-7.75390625,-10.3359375,-10.8671875,-8.359375,-9.3203125,-7.72265625,-7.95703125,-7.79296875
10,-5.0390625,-4.46875,-7.953125,-5.2890625,-8.453125,-9.015625,-7.1796875,-8.28125,-9.3671875,-9.03125,-3.34765625,-2.15234375,-5.69921875,-5.91015625,-8.2734375,-6.37109375,-6.41015625,-6.34765625,-7.23046875,-7.2734375,-3.0390625,-2.859375,-5.4140625,-4.375,-6.921875,-5.640625,-5.3515625,-6.25,-7.625,-6.921875,-6.9140625,-4.234375,-9.8359375,-10.515625,-11.40625,-12.3671875,-9.0859375,-6.734375,-9.96875,-8.6484375,-6.23828125,-3.43359375,-9.1953125,-10.3984375,-11.4921875,-11.125,-9.1796875,-6.75390625,-9.9921875,-8.390625,-6.19140625,-3.541015625,-9.7265625,-10.5546875,-12.203125,-11.6875,-9.3984375,-6.80078125,-10.4296875,-8.328125
11,-5.9921875,-5.2109375,-8.21875,-5.9453125,-9.296875,-10.140625,-7.3671875,-9.8515625,-10.390625,-10.1640625,-7.95703125,-3.53515625,-10.0390625,-13.484375,-13.9765625,-13.8046875,-11.609375,-9.9609375,-11.0234375,-8.734375,-6.56640625,-3.384765625,-8.84375,-11.5625,-12.1796875,-11.59375,-10.2109375,-8.8125,-9.6171875,-8.5859375,-6.40625,-3.03125,-9.4375,-12.171875,-12.6015625,-12.140625,-10.4296875,-8.03125,-11.046875,-8.4921875,-5.671875,-2.875,-9.1640625,-11.046875,-12.03125,-11.28125,-9.6953125,-7.0859375,-10.4453125,-8.296875,-5.3125,-2.78125,-9.96875,-11.296875,-12.640625,-12.1875,-10.0,-7.0859375,-11.484375,-8.3359375
12,-6.609375,-6.1953125,-9.2265625,-6.390625,-9.9609375,-10.40625,-8.375,-9.8359375,-11.375,-10.265625,-6.84765625,-3.318359375,-9.328125,-11.421875,-11.5234375,-11.40625,-9.7265625,-7.59765625,-9.9296875,-8.5234375,-6.359375,-3.3515625,-9.3828125,-11.046875,-11.984375,-11.7890625,-9.6953125,-7.125,-10.4609375,-8.28125,-6.26953125,-3.224609375,-9.2734375,-10.921875,-12.0234375,-11.7265625,-9.765625,-7.15234375,-10.5703125,-8.2734375,-6.88671875,-3.65234375,-9.8515625,-11.28125,-12.3046875,-12.84375,-10.1015625,-7.19140625,-10.875,-8.5703125,-7.3515625,-4.15625,-10.53125,-11.2109375,-11.6171875,-13.15625,-9.6484375,-7.46875,-11.1796875,-9.453125
13,-6.09375,-5.6328125,-8.921875,-5.5625,-9.59375,-10.5625,-7.5625,-9.9921875,-11.0,-10.265625,-6.4765625,-6.7109375,-9.1953125,-6.421875,-10.421875,-10.796875,-8.078125,-10.515625,-11.046875,-9.9765625,-4.0234375,-3.404296875,-6.5234375,-5.8203125,-9.3828125,-6.984375,-7.3984375,-8.015625,-7.9140625,-7.6171875,-6.2578125,-3.705078125,-8.625,-11.0078125,-11.3828125,-11.0078125,-9.234375,-6.828125,-9.9375,-7.78125,-6.1796875,-3.330078125,-9.078125,-11.1015625,-12.015625,-11.28125,-9.6640625,-6.8984375,-10.4140625,-7.84375,-6.9375,-4.1015625,-9.3046875,-11.8671875,-12.0625,-12.625,-10.2734375,-8.2421875,-10.9140625,-8.3203125
14,-6.0078125,-5.625,-8.53125,-5.2109375,-9.0390625,-10.03125,-7.390625,-9.21875,-10.5625,-9.5546875,-5.32421875,-4.76171875,-7.48828125,-5.85546875,-9.0859375,-8.5625,-7.56640625,-8.25,-9.640625,-8.4765625,-4.66796875,-4.23828125,-6.85546875,-6.67578125,-9.609375,-8.21875,-7.50390625,-8.2109375,-9.1015625,-8.359375,-4.07421875,-2.93359375,-6.26953125,-6.37109375,-8.0390625,-7.59375,-6.26171875,-6.62109375,-8.4921875,-7.29296875,-5.87890625,-3.18359375,-7.93359375,-10.9296875,-11.6171875,-10.2109375,-9.90625,-7.35546875,-9.5703125,-7.44921875,-6.171875,-3.580078125,-8.84375,-10.7109375,-11.9765625,-10.984375,-9.2734375,-7.2578125,-10.546875,-7.8984375
15,-5.21484375,-5.19140625,-7.94921875,-4.30859375,-8.890625,-9.8671875,-6.75390625,-8.6796875,-10.125,-8.875,-5.25,-3.771484375,-6.9921875,-7.703125,-8.5,-8.5390625,-7.65625,-8.2890625,-8.265625,-7.82421875,-7.30859375,-4.01171875,-10.015625,-12.3359375,-12.59375,-13.1796875,-10.6328125,-8.9765625,-11.21875,-8.8203125,-6.54296875,-3.533203125,-9.3515625,-11.71875,-12.0703125,-11.9609375,-10.203125,-8.171875,-10.953125,-8.6640625,-6.5625,-3.5078125,-9.40625,-11.7890625,-12.1953125,-12.015625,-10.3203125,-8.2265625,-11.046875,-8.71875,-7.48828125,-4.95703125,-9.9609375,-12.671875,-13.3046875,-13.25,-11.140625,-9.453125,-11.140625,-8.5625
16,-4.61328125,-4.84765625,-7.53515625,-4.18359375,-8.234375,-10.0625,-6.50390625,-8.484375,-9.265625,-8.53125,-5.93359375,-2.94921875,-9.1484375,-11.96875,-12.3359375,-10.9921875,-10.390625,-8.0234375,-10.71875,-8.2890625,-6.83984375,-3.373046875,-10.5,-13.34375,-13.7734375,-13.25,-11.25,-8.75,-12.390625,-8.8125,-5.64453125,-3.16015625,-8.8359375,-11.265625,-11.75,-10.8984375,-9.6484375,-7.44140625,-10.5078125,-8.09375,-5.2109375,-2.525390625,-8.625,-10.9609375,-11.8046875,-10.4453125,-9.6484375,-7.4453125,-10.5078125,-8.1484375,-4.35546875,-2.583984375,-7.27734375,-9.2734375,-10.1796875,-8.84375,-8.1640625,-6.90234375,-9.0546875,-7.53125
17,-6.8203125,-6.71875,-9.578125,-5.65625,-9.9765625,-11.625,-8.078125,-9.7265625,-11.578125,-9.890625,-6.234375,-2.978515625,-7.8125,-10.375,-10.59375,-10.0234375,-9.09375,-7.3359375,-8.6796875,-8.109375,-6.046875,-3.015625,-9.0703125,-10.875,-11.828125,-10.875,-9.5625,-6.94921875,-10.265625,-8.1171875,-7.13671875,-3.689453125,-10.03125,-12.0625,-12.890625,-12.609375,-10.59375,-7.76953125,-11.1015625,-8.8984375,-7.91796875,-4.68359375,-10.265625,-11.5859375,-11.703125,-13.3125,-9.640625,-8.453125,-9.3671875,-9.5859375,-7.55078125,-4.16015625,-10.7265625,-12.3046875,-12.921875,-13.0546875,-10.6328125,-8.4609375,-11.1015625,-9.046875
18,-5.58203125,-5.82421875,-8.6484375,-5.30859375,-9.2265625,-10.6015625,-7.48828125,-8.7578125,-10.2421875,-9.1640625,-7.0859375,-3.6328125,-9.46875,-12.359375,-12.2890625,-11.59375,-10.1875,-7.6328125,-10.40625,-8.25,-6.7890625,-3.513671875,-9.6953125,-11.9609375,-12.6796875,-11.921875,-10.3515625,-7.7890625,-11.0078125,-8.421875,-6.765625,-3.6875,-9.671875,-12.0078125,-12.8125,-11.9375,-10.3515625,-7.8046875,-11.1328125,-8.375,-6.3515625,-3.818359375,-9.5546875,-12.078125,-13.0390625,-12.15625,-10.5234375,-8.5859375,-10.5,-8.5,-6.94140625,-4.44921875,-10.8984375,-13.265625,-14.3984375,-13.2578125,-11.7421875,-9.84375,-12.0390625,-9.046875
19,-6.19921875,-6.22265625,-8.8125,-5.58984375,-9.5234375,-11.1015625,-7.74609375,-9.9453125,-10.9375,-9.953125,-7.3359375,-3.427734375,-9.8671875,-11.59375,-12.0859375,-12.5234375,-9.84375,-8.578125,-10.421875,-8.7734375,-7.21484375,-3.712890625,-10.0078125,-12.2734375,-12.8125,-12.34375,-10.5390625,-7.63671875,-11.0078125,-8.59375,-6.53125,-3.6484375,-9.1328125,-11.03125,-11.7890625,-10.9921875,-9.6796875,-7.1875,-9.1640625,-8.2265625,-6.19140625,-3.357421875,-9.1171875,-11.390625,-12.5078125,-11.1171875,-10.171875,-7.70703125,-10.4296875,-7.96875,-6.7734375,-3.400390625,-9.328125,-11.0625,-12.0625,-11.6875,-10.2578125,-8.046875,-10.09375,-7.65234375
