,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.551081895828247,-2.908419609069824,-3.61456561088562,-5.096596717834473,-4.635134696960449,-5.90994119644165
1,-2.913824319839477,-4.346640586853027,-6.593677520751953,-5.372082710266113,-6.996524333953857,-7.791299343109131
2,-2.322916269302368,-7.139997482299805,-6.410867214202881,-6.122795104980469,-6.334361553192139,-7.319861888885498
4,-2.0217394828796387,-6.458638668060303,-6.1262383460998535,-6.18761157989502,-6.765024662017822,-5.668626308441162
3,-2.448525905609131,-3.768815755844116,-7.040668487548828,-7.26052188873291,-6.07644510269165,-7.038980484008789
5,-3.217860221862793,-7.77982234954834,-6.207950115203857,-6.204759120941162,-6.140038013458252,-6.709886074066162
7,-2.8227460384368896,-3.075081586837769,-3.332256555557251,-4.524641036987305,-5.661247253417969,-5.984838008880615
6,-4.624236583709717,-5.953714370727539,-6.71245002746582,-6.837059020996094,-5.923008441925049,-6.274232864379883
8,-2.76772141456604,-5.6942644119262695,-5.627616882324219,-6.743044376373291,-5.560790538787842,-4.544180870056152
15,-3.270111322402954,-5.432912349700928,-6.217346668243408,-7.012324333190918,-5.5799431800842285,-6.676596641540527
9,-3.327782392501831,-3.127087116241455,-6.2159271240234375,-5.230249881744385,-5.964176177978516,-6.394906997680664
14,-2.346648693084717,-4.019708156585693,-6.164129257202148,-5.311098098754883,-5.341933727264404,-6.69244909286499
10,-3.870388984680176,-4.731781482696533,-6.94251012802124,-6.512482166290283,-5.473670959472656,-5.889647483825684
12,-2.827176570892334,-3.791297435760498,-6.101130962371826,-6.2575531005859375,-5.190059661865234,-6.1851677894592285
11,-4.043729782104492,-5.368288040161133,-6.789076328277588,-5.334914684295654,-5.161613941192627,-5.887546062469482
13,-3.233153820037842,-7.719912052154541,-6.6379923820495605,-6.662441253662109,-6.662441253662109,-7.740292549133301
16,-3.3241891860961914,-5.497657299041748,-5.386109352111816,-6.029995918273926,-5.653998374938965,-6.79121732711792
17,-2.75250506401062,-4.960274696350098,-6.093095779418945,-4.767531394958496,-5.33027458190918,-6.502358913421631
18,-4.199450969696045,-2.604153633117676,-3.090618133544922,-5.540733814239502,-5.540733814239502,-6.90099573135376
19,-2.9502954483032227,-3.8324692249298096,-6.193688869476318,-6.376164436340332,-5.327045440673828,-5.975192546844482
