,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-5.21484375,-8.3125,-9.65625,-9.53125,-9.828125,-9.515625
1,-5.78515625,-10.1796875,-9.234375,-9.203125,-9.25,-8.7421875
2,-5.02734375,-9.65625,-10.265625,-10.3046875,-9.25,-9.109375
3,-4.01171875,-5.21484375,-9.9375,-10.046875,-9.7734375,-9.7265625
4,-5.36328125,-6.03125,-9.9453125,-9.8671875,-10.1015625,-9.8203125
5,-4.234375,-5.18359375,-9.7890625,-10.0078125,-9.5078125,-10.375
6,-4.91796875,-8.96875,-9.875,-9.5625,-10.0234375,-9.625
7,-6.43359375,-9.1328125,-10.0625,-9.21875,-10.0,-9.078125
8,-4.2265625,-7.671875,-10.0078125,-10.21875,-10.234375,-10.21875
9,-4.625,-5.86328125,-11.21875,-9.390625,-9.6796875,-10.578125
10,-4.69921875,-9.6640625,-9.5,-9.8671875,-9.34375,-9.546875
11,-3.921875,-10.7109375,-10.6484375,-8.125,-8.796875,-7.77734375
12,-5.79296875,-6.671875,-10.9453125,-10.46875,-10.375,-9.1328125
13,-5.10546875,-10.9375,-11.578125,-11.25,-11.25,-11.609375
14,-6.40234375,-10.3125,-11.4765625,-11.4765625,-10.921875,-11.078125
15,-3.404296875,-9.90625,-10.125,-9.765625,-9.515625,-9.390625
16,-4.359375,-8.4375,-9.3125,-9.234375,-9.5234375,-9.3125
17,-5.47265625,-6.52734375,-9.5625,-9.5546875,-10.1484375,-9.3359375
18,-4.47265625,-9.375,-10.8515625,-10.7109375,-10.8828125,-11.1484375
19,-5.01171875,-5.640625,-10.140625,-9.265625,-9.296875,-8.5859375
