,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-4.86328125,-7.24609375,-9.75,-8.5,-9.1796875,-9.515625
1,-5.24609375,-8.9453125,-9.1640625,-8.7578125,-9.0390625,-8.7421875
2,-4.56640625,-8.984375,-9.984375,-10.2890625,-8.6484375,-9.109375
3,-3.802734375,-5.0703125,-9.40625,-9.2421875,-9.3046875,-9.7265625
4,-3.34765625,-4.41796875,-9.4375,-9.6640625,-9.71875,-9.8203125
5,-3.150390625,-3.970703125,-6.234375,-6.890625,-5.98046875,-10.375
6,-4.0234375,-8.3828125,-9.8828125,-8.609375,-9.5390625,-9.625
7,-5.26171875,-8.2109375,-10.1640625,-8.421875,-9.90625,-9.078125
8,-3.263671875,-7.94140625,-9.75,-9.7421875,-9.671875,-10.21875
9,-3.451171875,-4.47265625,-11.015625,-8.5078125,-9.234375,-10.578125
10,-4.2578125,-9.125,-9.6796875,-9.3125,-9.2734375,-9.546875
11,-3.390625,-10.015625,-11.1484375,-9.578125,-8.3984375,-7.77734375
12,-3.638671875,-5.45703125,-10.8515625,-9.75,-10.40625,-9.1328125
13,-4.30078125,-10.40625,-10.8125,-11.3671875,-10.5390625,-11.609375
14,-4.08203125,-9.0,-10.765625,-10.90625,-10.2109375,-11.078125
15,-3.005859375,-9.0546875,-9.5390625,-9.0,-9.453125,-9.390625
16,-4.8125,-7.89453125,-9.453125,-8.375,-8.96875,-9.3125
17,-3.359375,-5.015625,-9.3046875,-9.2578125,-10.2890625,-9.3359375
18,-3.830078125,-7.55078125,-10.6015625,-10.8671875,-10.703125,-11.1484375
19,-3.501953125,-4.21484375,-8.6796875,-9.2890625,-8.96875,-8.5859375
