,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-9.59375,-14.0703125,-15.75,-15.1328125,-16.65625,-17.015625
1,-11.7890625,-17.171875,-15.203125,-14.8515625,-13.546875,-14.8125
2,-13.3828125,-18.03125,-13.328125,-14.0078125,-13.328125,-14.9765625
3,-8.75,-17.140625,-16.765625,-14.8984375,-15.7109375,-15.03125
4,-7.89453125,-15.6171875,-14.6328125,-15.359375,-13.7265625,-12.25
5,-8.9453125,-16.515625,-16.09375,-15.21875,-15.4921875,-17.109375
6,-13.1953125,-17.40625,-19.140625,-15.7421875,-17.1875,-17.109375
7,-9.2578125,-17.484375,-16.296875,-16.3125,-14.9296875,-15.8984375
8,-11.3203125,-16.734375,-15.5078125,-16.421875,-15.484375,-15.8984375
9,-7.55859375,-15.484375,-14.8828125,-16.234375,-15.4296875,-16.390625
10,-8.4921875,-16.625,-15.6796875,-14.125,-14.03125,-14.3515625
11,-9.6640625,-16.046875,-16.1875,-15.0546875,-15.1171875,-14.40625
12,-11.3984375,-15.6015625,-15.296875,-15.8359375,-16.65625,-16.203125
13,-8.078125,-16.375,-15.09375,-13.6875,-14.7890625,-16.28125
14,-5.30859375,-17.203125,-15.5703125,-13.46875,-14.953125,-15.2421875
15,-9.03125,-17.21875,-15.6796875,-15.6953125,-15.0078125,-16.890625
16,-7.46875,-16.53125,-15.109375,-14.15625,-12.9453125,-13.3359375
17,-7.6953125,-15.9296875,-14.8515625,-13.9296875,-15.109375,-14.203125
18,-10.4375,-15.453125,-14.3984375,-16.875,-15.734375,-13.9375
19,-8.6328125,-16.046875,-16.640625,-16.96875,-16.140625,-16.671875
