,0,1,2
worst_min,0.7046202531645569,0.7274683544303797,0.7326582278481013
worst_avg,0.7082784810126581,0.7317721518987341,0.7378037974683543
best_avg,0.7183797468354429,0.7376708860759493,0.7420949367088607
best_max,0.7222784810126581,0.7425316455696203,0.745632911392405
