,accuracy,logit_diff
72,0.6848101265822785,5.656300387805021
73,0.6822784810126582,5.368823894066146
74,0.6708860759493671,5.244072503681425
75,0.6746835443037975,5.4293822759314425
76,0.6721518987341772,5.306242066395433
77,0.6746835443037975,5.436147139344034
78,0.6683544303797468,5.406182332582112
79,0.6683544303797468,5.295493055898932
80,0.6810126582278481,5.440313706216933
81,0.6708860759493671,5.375895770592026
82,0.6734177215189874,5.492381924013548
83,0.6734177215189874,5.347735209404668
84,0.6658227848101266,5.283241822447958
85,0.6746835443037975,5.486180918729758
86,0.6670886075949367,5.037916893295095
87,0.6759493670886076,5.446599414680578
88,0.6708860759493671,5.395245658295064
89,0.6746835443037975,5.364837429191493
90,0.6734177215189874,5.399534507944614
91,0.6721518987341772,5.419045373457896
92,0.6772151898734177,5.507421853270712
93,0.6734177215189874,5.367916705940343
94,0.6721518987341772,5.43223310543012
95,0.6784810126582278,5.400579754310318
96,0.6784810126582278,5.55631693827955
97,0.6797468354430379,5.590622073789186
98,0.6759493670886076,5.301640527459639
99,0.6784810126582278,5.497132738330696
100,0.6759493670886076,5.225246608106396
101,0.660759493670886,4.867026592206352
102,0.6670886075949367,5.254850580722471
103,0.669620253164557,5.0646079727366
104,0.6683544303797468,5.120509847809997
105,0.669620253164557,5.202908501443984
106,0.6759493670886076,5.217615045475054
107,0.6810126582278481,5.525866609887232
108,0.6924050632911393,5.79381147215638
109,0.6873417721518987,5.552354892296127
110,0.6746835443037975,5.532715879512739
111,0.6822784810126582,5.683879685703713
112,0.6759493670886076,5.260572882543636
113,0.6822784810126582,5.537411385548266
114,0.6784810126582278,5.561265209053136
115,0.6822784810126582,5.4899122793463215
116,0.6772151898734177,5.545518754403802
117,0.6822784810126582,5.712844754472563
118,0.6797468354430379,5.477342033386231
119,0.6822784810126582,5.508081259908556
120,0.6658227848101266,5.222831291488454
121,0.6734177215189874,5.412589143197748
122,0.6772151898734177,5.419281136235105
123,0.6721518987341772,5.329256127755853
124,0.6582278481012658,4.727788756165324
125,0.6797468354430379,5.53119746340981
126,0.6797468354430379,5.615054024322124
127,0.6797468354430379,5.583524450471129
128,0.6924050632911393,5.786960367613201
129,0.6810126582278481,5.750059869017782
130,0.6797468354430379,5.254974604256545
131,0.6924050632911393,5.915804165224486
132,0.6860759493670886,5.650186379348176
133,0.6873417721518987,5.5780549544322335
134,0.6886075949367089,5.695122298711463
135,0.6708860759493671,5.342071475258356
136,0.6911392405063291,5.6097297113153
138,0.6797468354430379,5.495422556430479
137,0.6962025316455697,6.143366705013227
139,0.6784810126582278,5.4520140225374245
140,0.6632911392405063,4.88635823455038
141,0.6784810126582278,5.5079899220526976
142,0.6835443037974683,5.520229955262776
143,0.6848101265822785,5.4993884557410135
144,0.6835443037974683,5.662351637248752
145,0.6848101265822785,5.528707130045831
146,0.6860759493670886,5.587996620467947
147,0.6797468354430379,5.519705777228633
148,0.6797468354430379,5.440766158285021
149,0.6784810126582278,5.685318570197383
150,0.6759493670886076,5.21006459586228
151,0.6810126582278481,5.330170998392226
152,0.6784810126582278,5.558024628554718
153,0.6949367088607595,5.948997726923303
154,0.6797468354430379,5.5510977105249335
155,0.6784810126582278,5.401979448825498
156,0.6772151898734177,5.480915373790113
157,0.689873417721519,5.671436997908581
158,0.6835443037974683,5.565446218659607
159,0.6848101265822785,5.469947269294836
160,0.6797468354430379,5.384933780718454
161,0.6860759493670886,5.623896328406998
162,0.6822784810126582,5.585748715943928
163,0.6962025316455697,5.947887181632127
164,0.6810126582278481,5.548585169828391
165,0.6848101265822785,5.4925896270365655
166,0.6886075949367089,5.58922665270069
167,0.6860759493670886,5.745873192895817
168,0.6683544303797468,5.366322440135328
169,0.6860759493670886,5.716312925121453
170,0.6822784810126582,5.443049607095839
171,0.6848101265822785,5.66652956853939
172,0.6936708860759494,5.813290130035787
173,0.6886075949367089,5.749960312662245
174,0.689873417721519,5.723225453533704
175,0.6860759493670886,5.382142359093775
176,0.6962025316455697,5.851522040065331
177,0.6860759493670886,5.577361918099319
178,0.6873417721518987,5.590681223326092
179,0.6772151898734177,5.48417915151089
180,0.6620253164556962,4.800002025652535
181,0.6810126582278481,5.369483380378047
182,0.6822784810126582,5.489520316787913
183,0.6822784810126582,5.5364132700087145
184,0.6759493670886076,5.469627778741378
185,0.6759493670886076,5.3723599711550944
186,0.6784810126582278,5.380572118638437
187,0.6784810126582278,5.253276817708076
188,0.6797468354430379,5.331790383254425
189,0.6810126582278481,5.402475789227063
190,0.6810126582278481,5.394491367098651
191,0.6860759493670886,5.686973588677901
192,0.6784810126582278,5.586613939985444
193,0.6797468354430379,5.652323816999605
194,0.6784810126582278,5.542016355297234
195,0.6759493670886076,5.446330589584157
196,0.6759493670886076,5.394453022148036
197,0.6822784810126582,5.698684088791473
198,0.6810126582278481,5.402999098089677
199,0.6835443037974683,5.641608955286726
200,0.6734177215189874,5.155946632578403
201,0.6658227848101266,5.243326991117454
202,0.6670886075949367,5.263530011720295
203,0.6746835443037975,5.354189100144785
204,0.6822784810126582,5.455479015881502
205,0.6810126582278481,5.43414029954355
206,0.6784810126582278,5.673501367206815
207,0.6822784810126582,5.618499490279186
208,0.6810126582278481,5.692574595197847
209,0.6759493670886076,5.617717235903196
210,0.6772151898734177,5.251627523687821
211,0.6873417721518987,5.613214705262003
212,0.6594936708860759,5.028919007506552
213,0.6784810126582278,5.374800435802604
215,0.6772151898734177,5.458219344706475
214,0.6860759493670886,5.53507559088212
216,0.6974683544303798,5.783872273602063
217,0.6962025316455697,5.783297195917443
218,0.6873417721518987,5.703523867643332
219,0.6848101265822785,5.724226442168031
220,0.6848101265822785,5.500820485851433
221,0.6810126582278481,5.56554430466664
222,0.6873417721518987,5.5057582299920576
223,0.6949367088607595,5.743529133857051
224,0.6936708860759494,5.593985345092001
225,0.6873417721518987,5.637080363985858
226,0.6835443037974683,5.697268150426164
227,0.6810126582278481,5.552130607411831
228,0.6962025316455697,5.857924519309515
229,0.6949367088607595,5.985952674286275
230,0.6924050632911393,5.633445556254326
231,0.6911392405063291,5.819700294204905
232,0.6924050632911393,5.748050631752497
233,0.6848101265822785,5.280050697809533
234,0.6873417721518987,5.48255288570742
235,0.689873417721519,5.760359389872491
236,0.689873417721519,5.6412929655630375
237,0.6962025316455697,5.834094416944287
238,0.689873417721519,5.662235192407536
239,0.6924050632911393,5.932769418064552
240,0.6797468354430379,5.334888388235358
241,0.6835443037974683,5.530477118190331
242,0.6810126582278481,5.511092441896849
243,0.689873417721519,5.64019043596485
244,0.6886075949367089,5.443626012681405
245,0.6835443037974683,5.3175073092496845
246,0.6860759493670886,5.351236029516293
247,0.6708860759493671,5.040548790557475
248,0.6886075949367089,5.565804879876632
249,0.6873417721518987,5.814684749554984
250,0.6860759493670886,5.291534025457841
251,0.6822784810126582,5.546491272841828
252,0.6822784810126582,5.541725366326827
253,0.6873417721518987,5.591130594663982
254,0.6949367088607595,5.803306610976594
255,0.689873417721519,5.6199928452696986
256,0.6949367088607595,5.810685548903067
257,0.6860759493670886,5.741323142715647
258,0.6860759493670886,5.578168052963064
259,0.689873417721519,5.683036246480821
260,0.6797468354430379,5.516138318218762
261,0.6772151898734177,5.603315379951574
262,0.6886075949367089,5.668074453329738
263,0.6848101265822785,5.631622411027739
264,0.689873417721519,5.602524071705492
265,0.6835443037974683,5.591477770745
266,0.6822784810126582,5.505014040500303
267,0.6835443037974683,5.608576716652399
268,0.6848101265822785,5.593582370613195
269,0.689873417721519,5.620196342468262
270,0.6797468354430379,5.211313288724875
271,0.6936708860759494,5.74486340389976
272,0.6848101265822785,5.509569238107416
273,0.689873417721519,5.485297343097155
274,0.6886075949367089,5.476793639267547
275,0.6797468354430379,5.425003223177753
276,0.6835443037974683,5.635751347602168
277,0.6860759493670886,5.608069603352607
278,0.6848101265822785,5.6394191355644905
280,0.6797468354430379,5.407778626454028
279,0.6860759493670886,5.685971298700647
281,0.6873417721518987,5.743537040903599
282,0.6886075949367089,5.677502735958823
283,0.6962025316455697,5.85386564520341
284,0.6835443037974683,5.799738920187648
285,0.6936708860759494,5.65581253872642
286,0.6936708860759494,5.770033336591117
287,0.6962025316455697,5.948047106779074
288,0.6974683544303798,5.987666250784186
289,0.6936708860759494,5.7812133282045775
290,0.6873417721518987,5.58001233595836
291,0.6886075949367089,5.6870966005928905
292,0.6949367088607595,5.818576076362707
293,0.6949367088607595,5.757846528065356
294,0.6911392405063291,5.631138502193402
295,0.6860759493670886,5.675874905646602
296,0.6974683544303798,5.899372134631193
297,0.689873417721519,5.863917090017584
298,0.6949367088607595,5.733547570433798
299,0.6987341772151898,5.827642209016824
300,0.6670886075949367,4.712296580061128
301,0.6848101265822785,5.563918937007083
302,0.6822784810126582,5.349618252621421
303,0.6746835443037975,5.227569843243949
304,0.710126582278481,5.965555169310751
305,0.6772151898734177,5.275562054597879
306,0.6746835443037975,5.212355534034439
307,0.689873417721519,5.651314257368257
308,0.6974683544303798,5.901606714272801
309,0.6848101265822785,5.637642157832278
310,0.6822784810126582,5.695440782474567
311,0.6835443037974683,5.908378089228763
312,0.6784810126582278,5.3732975513120245
313,0.6822784810126582,5.442886280108102
314,0.6936708860759494,5.790101737010328
315,0.6873417721518987,5.589074144484122
316,0.7025316455696202,6.0450185099734535
317,0.6835443037974683,5.988475476035589
318,0.689873417721519,5.6053618998467165
319,0.6911392405063291,5.674438054048562
320,0.6835443037974683,5.407124461403376
321,0.6810126582278481,5.283234349987175
322,0.6860759493670886,5.533107716524149
323,0.6848101265822785,5.55802164198477
324,0.6860759493670886,5.61317927686474
325,0.6848101265822785,5.592045991632003
326,0.689873417721519,5.7974124304855925
327,0.6949367088607595,5.905774724936183
328,0.6886075949367089,5.716941985601111
329,0.7025316455696202,5.905317724203762
330,0.6886075949367089,5.527704721764673
331,0.689873417721519,5.702860607678377
332,0.689873417721519,5.704572228540348
333,0.6886075949367089,5.556821040865741
334,0.6886075949367089,5.713280059717879
335,0.6911392405063291,5.620882415771485
336,0.6949367088607595,5.819070200376872
337,0.6924050632911393,5.804664761507058
338,0.6924050632911393,5.704468437387973
339,0.6886075949367089,5.728412715090981
340,0.6860759493670886,5.57320205591902
341,0.6835443037974683,5.669928975648518
342,0.6949367088607595,5.678097826317896
343,0.6924050632911393,5.649862475334843
344,0.6924050632911393,5.632750291462186
345,0.6873417721518987,5.401787743387343
346,0.6987341772151898,5.875073597099208
347,0.6936708860759494,5.9682112126410765
348,0.6962025316455697,5.736629681647578
349,0.6886075949367089,5.775154492824893
350,0.7063291139240506,6.411819484565831
351,0.6873417721518987,5.60021598188183
352,0.6797468354430379,5.444829766961592
353,0.6911392405063291,5.819695006744771
354,0.6949367088607595,5.6961451035511645
355,0.6987341772151898,5.837894700448724
356,0.6835443037974683,5.380330006080338
357,0.6886075949367089,5.6353012785126895
358,0.6949367088607595,5.611434342589559
359,0.6924050632911393,5.849672510654112
360,0.6860759493670886,5.470112247708477
361,0.6873417721518987,5.627632269074645
362,0.6924050632911393,5.639765019960041
363,0.6886075949367089,5.550930011121532
364,0.6873417721518987,5.57717453678952
365,0.6810126582278481,5.6523304878910885
366,0.6924050632911393,5.761676737628406
367,0.6949367088607595,5.6576180349422405
368,0.6924050632911393,5.628413239008264
369,0.6911392405063291,5.64876587783234
370,0.6911392405063291,5.710560009147548
371,0.6949367088607595,5.724661947805671
372,0.7,5.844145552719696
373,0.6911392405063291,5.681038822705233
374,0.6974683544303798,5.725670264038858
375,0.6924050632911393,5.6198814826675605
376,0.7025316455696202,5.827715369115902
377,0.7063291139240506,6.240323455424249
378,0.6911392405063291,5.6310752627215805
379,0.6936708860759494,5.907593664338317
380,0.6860759493670886,5.580817826186554
381,0.6860759493670886,5.819691286207754
382,0.689873417721519,5.780474054360692
383,0.6936708860759494,5.815753183485587
384,0.6949367088607595,5.800190544128418
385,0.6936708860759494,5.588131907016416
386,0.6962025316455697,5.915835040128684
387,0.6911392405063291,5.837948651857014
388,0.6886075949367089,5.65055379988272
389,0.6848101265822785,5.685957990718793
390,0.6822784810126582,5.449727932410904
391,0.6936708860759494,5.85408439877667
392,0.6924050632911393,5.633350502690183
393,0.6936708860759494,5.715891741499116
394,0.6911392405063291,5.699068450927735
395,0.6860759493670886,5.592533534086203
396,0.6873417721518987,5.4969468370268615
397,0.7025316455696202,5.959321608724474
398,0.6924050632911393,5.6031071723261965
399,0.6860759493670886,5.681219342388684
400,0.6759493670886076,5.280359666558761
401,0.6911392405063291,5.623031896277319
402,0.6721518987341772,5.374880805196641
404,0.7,5.805169656005087
403,0.6911392405063291,5.508800364144241
405,0.6810126582278481,5.636309198789959
406,0.6822784810126582,5.582521035399618
407,0.6835443037974683,5.467254134069515
408,0.6848101265822785,5.6355382146714605
409,0.6987341772151898,5.950770938245556
410,0.6860759493670886,5.783876865724974
411,0.6721518987341772,5.594979428641404
412,0.6924050632911393,5.722379302978515
413,0.6784810126582278,5.538430928580369
414,0.6924050632911393,5.702155069761639
415,0.6911392405063291,6.032565051694459
416,0.6911392405063291,5.987189877184131
417,0.6962025316455697,6.208972617040707
418,0.6974683544303798,5.927417197408555
420,0.7,6.107904031005087
419,0.6987341772151898,5.725180625915527
421,0.6860759493670886,5.625739575639556
422,0.6746835443037975,5.321145132523549
423,0.6962025316455697,5.697924249383468
424,0.6860759493670886,5.544790098938761
425,0.6848101265822785,5.55659169305729
426,0.689873417721519,5.74365854866897
428,0.6936708860759494,5.794548447524445
427,0.6848101265822785,5.657958747767195
429,0.7037974683544304,6.148473092574108
430,0.689873417721519,5.677388000488281
431,0.6860759493670886,5.7684603534167325
432,0.7088607594936709,6.501535681229603
433,0.6949367088607595,5.746993103510217
434,0.6886075949367089,5.7423524132257775
435,0.7,6.113413281983967
436,0.6949367088607595,5.78991301331339
437,0.7025316455696202,6.081812950327427
438,0.7025316455696202,6.06954851754104
439,0.6974683544303798,5.982456004468701
440,0.7037974683544304,5.933802696421177
441,0.6873417721518987,5.833897250211692
442,0.6860759493670886,5.366723656956154
443,0.6860759493670886,5.617858118950566
444,0.6860759493670886,5.476943955240371
445,0.6936708860759494,5.778723154188712
446,0.6911392405063291,5.839651885213732
447,0.6936708860759494,6.023416804060151
448,0.6936708860759494,5.96847982768771
449,0.7012658227848101,5.96141893652421
450,0.6924050632911393,5.551419501968577
451,0.6873417721518987,5.561105436011205
452,0.6886075949367089,5.7814124191863625
453,0.6822784810126582,5.627645207658599
454,0.6835443037974683,5.807625702966618
455,0.6822784810126582,5.475062396858312
456,0.6873417721518987,5.536079566086395
457,0.689873417721519,5.739116243772869
458,0.6924050632911393,5.614524363264253
459,0.6949367088607595,5.822467545617985
460,0.7,5.8329273127302335
461,0.6936708860759494,5.835833573643165
462,0.6924050632911393,5.786194055291671
463,0.6936708860759494,5.794503366494481
464,0.6949367088607595,5.893125543715079
465,0.6936708860759494,5.812995971003665
466,0.6911392405063291,5.772148313401621
467,0.6949367088607595,5.882676481898827
468,0.6949367088607595,5.977252392829219
469,0.6936708860759494,5.933399709870543
470,0.6936708860759494,5.720676431776602
471,0.6860759493670886,5.711034439183488
472,0.6987341772151898,5.79002695928646
473,0.689873417721519,5.5882216948497145
474,0.6860759493670886,5.695400614678105
475,0.6911392405063291,5.741846181169341
476,0.6911392405063291,5.758086098296733
477,0.6886075949367089,5.849199505093732
478,0.6924050632911393,5.788907698136342
479,0.6949367088607595,5.906422289111946
480,0.6860759493670886,5.668567749216587
481,0.6936708860759494,5.88568623941156
482,0.6936708860759494,5.761756428585777
483,0.6924050632911393,5.843541365031955
484,0.6949367088607595,5.809047971797895
485,0.6886075949367089,5.690288961386379
486,0.6949367088607595,5.962151957161819
487,0.6911392405063291,5.610759875140612
488,0.6860759493670886,5.658537268336815
489,0.6911392405063291,5.913560319248634
490,0.6936708860759494,5.715642851817457
491,0.6924050632911393,5.773691293257701
492,0.7012658227848101,6.03761623962016
493,0.7012658227848101,5.847537085376208
494,0.6936708860759494,5.7927844132049175
495,0.7012658227848101,6.358268735378603
496,0.7,6.2822602754906764
497,0.7012658227848101,6.030935953840425
498,0.6936708860759494,5.908270966252195
499,0.6911392405063291,5.95609485046773
500,0.6759493670886076,5.229424527325207
501,0.6746835443037975,5.38304186953774
502,0.6848101265822785,5.692709251596958
503,0.6810126582278481,5.608795721319657
504,0.6949367088607595,5.847307712216921
505,0.6784810126582278,5.346107415307927
506,0.6810126582278481,5.527617280694503
507,0.6835443037974683,5.55671079852913
508,0.6987341772151898,5.737157725080659
509,0.6886075949367089,5.359777638882021
510,0.6886075949367089,5.9146718858163565
511,0.6810126582278481,5.587623936616922
512,0.6936708860759494,5.834125661246384
513,0.689873417721519,5.642988955823681
514,0.689873417721519,5.839349408692952
515,0.6886075949367089,5.557178354866897
516,0.6886075949367089,5.789822477026831
517,0.6936708860759494,5.88439091549644
518,0.689873417721519,5.912054614779316
519,0.6974683544303798,6.173301626760749
520,0.6797468354430379,5.49038028717041
521,0.6658227848101266,5.1353840502002575
522,0.6860759493670886,5.58820041946218
523,0.6886075949367089,5.543128354036355
524,0.6924050632911393,5.686973337583904
525,0.6772151898734177,5.501708086231087
526,0.6708860759493671,5.470410284211364
527,0.6822784810126582,5.541089294530169
528,0.6810126582278481,5.773787235308297
529,0.6924050632911393,5.807874027686783
530,0.6911392405063291,5.687252177467829
531,0.6835443037974683,5.675252578831926
532,0.6949367088607595,5.759625862218157
533,0.6987341772151898,5.875554157208793
534,0.6962025316455697,5.795380968987187
535,0.6962025316455697,5.7265942682193804
536,0.7012658227848101,5.805263516872744
537,0.7037974683544304,6.079934086377108
538,0.6810126582278481,5.602139424674118
539,0.7,5.972871396511416
540,0.6873417721518987,5.591850454596025
541,0.6848101265822785,5.6363095537016665
542,0.6936708860759494,5.889406914047048
543,0.6924050632911393,5.896088474611693
544,0.7,5.887700228147869
545,0.6873417721518987,5.700967986674248
546,0.6924050632911393,5.852185529394995
547,0.7063291139240506,6.182868518105036
548,0.6974683544303798,5.856021316142022
549,0.7012658227848101,6.009021290646324
550,0.6911392405063291,5.617348330533957
551,0.6873417721518987,5.708760276021836
552,0.6987341772151898,6.07631889536411
553,0.6962025316455697,5.867082745515847
554,0.6886075949367089,5.809556862070591
555,0.6810126582278481,5.497748645347885
556,0.6987341772151898,5.946049562285218
557,0.6987341772151898,5.958466143547734
559,0.6974683544303798,5.882018103780625
558,0.6987341772151898,5.88121651033812
560,0.7025316455696202,5.938242926778672
561,0.6936708860759494,6.011966451813903
562,0.6936708860759494,5.7434752766090105
563,0.7088607594936709,6.045676680456234
564,0.6936708860759494,5.827401899989647
565,0.689873417721519,5.7244155014617535
566,0.7,5.815986140770248
567,0.6873417721518987,5.718992778922938
568,0.6949367088607595,5.529646907275236
569,0.6949367088607595,5.865326130541065
570,0.6962025316455697,5.748748448528821
571,0.6949367088607595,5.82055076888845
572,0.6962025316455697,5.9050710026221935
573,0.6987341772151898,5.943687296517288
574,0.6886075949367089,5.633291329009624
575,0.6860759493670886,5.569541245472582
576,0.6924050632911393,5.817783053917221
577,0.6810126582278481,5.633705378182326
578,0.689873417721519,5.755417324017875
579,0.6873417721518987,5.759997602052327
580,0.6848101265822785,5.733723331403128
581,0.6974683544303798,6.041603853732725
582,0.6974683544303798,6.05921775962733
583,0.7037974683544304,5.9717370166054256
584,0.6936708860759494,5.847052330306814
585,0.6886075949367089,5.699367728414415
586,0.6886075949367089,5.650397957427592
587,0.6974683544303798,5.880790123758437
588,0.6962025316455697,5.897990482668334
589,0.6936708860759494,5.754507987106902
590,0.689873417721519,5.623574536963354
591,0.6860759493670886,5.603330066536047
592,0.7063291139240506,6.039098032214974
593,0.7050632911392405,6.178871125812772
594,0.6924050632911393,5.750254317174984
595,0.6860759493670886,5.635607835310924
596,0.6962025316455697,5.752183890040917
597,0.7063291139240506,6.059124837947797
598,0.6962025316455697,5.841727505454534
599,0.6949367088607595,5.735273390178439
600,0.6848101265822785,5.486477364165873
601,0.6670886075949367,5.361734692054458
602,0.6784810126582278,5.696318020398103
603,0.6784810126582278,5.563273816169063
604,0.6835443037974683,5.465795519382139
605,0.6810126582278481,5.449678032307685
606,0.6721518987341772,5.466102510766138
607,0.689873417721519,5.777144432067871
608,0.6911392405063291,5.737291266042975
609,0.6886075949367089,5.786922923220864
610,0.6810126582278481,5.608003007912938
611,0.6810126582278481,5.5769576978079884
612,0.6924050632911393,5.936763577521602
613,0.6848101265822785,5.547630877434453
614,0.6873417721518987,5.758113146431838
615,0.6974683544303798,5.891574251199071
616,0.6784810126582278,5.440009484109999
617,0.6873417721518987,5.800666915314107
618,0.6873417721518987,5.798754356480852
619,0.6873417721518987,5.813047177278543
620,0.6886075949367089,5.64238038847718
621,0.6911392405063291,5.757575996012627
622,0.6860759493670886,5.705898000016997
623,0.6936708860759494,5.706103044823755
624,0.6924050632911393,5.821408624286893
625,0.6987341772151898,6.049495540087736
626,0.6835443037974683,5.8242354887950265
627,0.7025316455696202,6.057170783417134
628,0.7063291139240506,6.170038471946233
629,0.7075949367088608,6.071668897701215
630,0.6924050632911393,5.692103209676622
631,0.6974683544303798,5.931960308702686
632,0.6974683544303798,6.035562698750557
633,0.6974683544303798,5.912421472766732
634,0.6974683544303798,5.950632802745964
635,0.7,5.908652020707915
636,0.689873417721519,5.858212613455857
637,0.7050632911392405,6.072183034389834
639,0.7012658227848101,5.913781267480005
638,0.7,5.8601092857650565
640,0.7012658227848101,5.917613522010513
641,0.6987341772151898,6.167834274678291
642,0.6886075949367089,5.74947920690609
643,0.6974683544303798,5.946721294258214
644,0.6949367088607595,5.720080725754364
645,0.6936708860759494,5.851081181779692
646,0.6860759493670886,5.627802527705326
647,0.7,6.166320781466327
648,0.7,6.034311997135983
649,0.6987341772151898,5.983736163755006
650,0.6810126582278481,5.615302136578137
651,0.6835443037974683,5.626833430423012
652,0.6936708860759494,5.813833388799353
653,0.6987341772151898,6.020901648605926
654,0.6835443037974683,5.633276355115673
655,0.6873417721518987,5.747630964351606
656,0.6822784810126582,5.697032626671128
657,0.6962025316455697,5.884503934353213
658,0.6886075949367089,5.714468912535076
659,0.6987341772151898,6.011952127384234
660,0.7050632911392405,6.081941570813143
661,0.6911392405063291,5.938713711122923
662,0.6987341772151898,5.920542453814156
663,0.7050632911392405,5.983770841284644
664,0.6987341772151898,5.992029535317723
665,0.6987341772151898,5.9683212256129785
666,0.6987341772151898,5.824811643286596
667,0.6974683544303798,5.794790142397337
668,0.6949367088607595,5.653672565991365
669,0.6987341772151898,5.903973550434354
670,0.6949367088607595,5.7612278105337404
671,0.6987341772151898,5.972394484507887
672,0.7,6.058057958868486
673,0.7075949367088608,6.094051575962501
674,0.6974683544303798,5.820913771134388
675,0.6987341772151898,5.859038374695597
676,0.6936708860759494,5.904165132739876
677,0.6987341772151898,6.063372599927685
678,0.6810126582278481,5.33746398732632
679,0.6974683544303798,5.9050997818572615
680,0.6860759493670886,5.6900688750834405
681,0.6911392405063291,5.895456601396392
682,0.7012658227848101,6.029429459873634
683,0.7025316455696202,6.153626514386527
684,0.6987341772151898,5.854082151002522
685,0.7,5.814231937746459
686,0.6848101265822785,5.732885973966575
687,0.6924050632911393,5.7728791731822335
688,0.6835443037974683,5.592195713670948
689,0.6949367088607595,5.759020848817463
690,0.6924050632911393,5.689190193369419
691,0.6949367088607595,5.999060681500012
692,0.6962025316455697,5.886960398999951
693,0.689873417721519,5.788408793678767
694,0.6987341772151898,5.749100873440127
695,0.6924050632911393,5.709975872764105
696,0.6936708860759494,5.7956801595567145
697,0.7037974683544304,5.95850910717928
698,0.6962025316455697,5.700737675534019
699,0.6962025316455697,5.749709469759011
701,0.6810126582278481,5.572159953057011
700,0.6759493670886076,5.319281206251699
702,0.6924050632911393,5.769817130173309
703,0.6860759493670886,5.5672084711775
704,0.6810126582278481,5.539835362494746
705,0.6797468354430379,5.543063530740858
706,0.6886075949367089,5.7212269022494935
707,0.6873417721518987,5.751035456114177
708,0.6860759493670886,5.682384012922456
709,0.6848101265822785,5.474751460401317
710,0.6848101265822785,5.624569424496421
711,0.6784810126582278,5.573220332664779
712,0.6873417721518987,5.681838190102879
713,0.6835443037974683,5.518935396701475
714,0.6987341772151898,5.928593432752392
715,0.7012658227848101,6.026510219332538
716,0.6848101265822785,5.703048438060133
717,0.6911392405063291,5.953614094891126
718,0.689873417721519,5.864054969594449
719,0.6936708860759494,5.984552890439577
720,0.6962025316455697,5.783924824678445
721,0.6962025316455697,5.769773888889747
722,0.6848101265822785,5.655580148817617
723,0.689873417721519,5.676056630098367
724,0.6886075949367089,5.64276160469538
725,0.6911392405063291,5.724329598342316
726,0.6987341772151898,5.92468008451824
727,0.6924050632911393,5.929446734657771
728,0.6873417721518987,5.842702136462248
729,0.7050632911392405,6.139764585374277
730,0.689873417721519,5.636019767085208
731,0.7,6.303077053118356
732,0.6974683544303798,5.959413653989381
733,0.7,5.864400844332538
734,0.6949367088607595,5.82823739595051
735,0.6974683544303798,5.926255235792715
736,0.6987341772151898,5.984445168700399
