,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.661556243896484,-7.372526168823242,-10.538411140441896,-9.396242141723633,-8.64226245880127,-9.401700973510742
1,-5.61514949798584,-7.726189613342285,-10.66989803314209,-9.497069358825684,-8.865716934204102,-10.431694984436035
2,-6.447072982788086,-9.916582107543944,-10.880456924438477,-10.880456924438477,-11.143597602844238,-8.73383617401123
4,-5.698045253753662,-6.009910583496094,-9.373936653137209,-9.215211868286133,-9.533608436584473,-9.346407890319824
3,-6.670468807220459,-6.67280912399292,-10.521561622619627,-10.003350257873535,-9.821059226989746,-10.781454086303713
5,-8.457598686218262,-10.972275733947754,-11.127955436706545,-9.29709529876709,-10.35295867919922,-11.070656776428224
7,-5.700046062469482,-6.284794807434082,-9.54710292816162,-8.946432113647461,-9.697279930114746,-9.734647750854492
6,-5.694666862487793,-9.973556518554688,-11.097864151000977,-9.3697509765625,-9.58632755279541,-10.27858066558838
15,-5.670941352844238,-9.323570251464844,-10.121058464050291,-9.618103981018066,-9.844610214233398,-11.046110153198242
14,-6.875123023986816,-8.025821685791016,-7.356649398803711,-8.777839660644531,-7.402546405792236,-8.836594581604004
8,-5.17673397064209,-8.273780822753906,-11.487448692321776,-9.810440063476562,-9.18096160888672,-10.563621520996094
9,-5.384250164031982,-5.712107658386231,-10.733237266540527,-8.812517166137695,-9.014376640319824,-10.508097648620604
10,-6.632229328155518,-5.621181488037109,-11.314403533935549,-9.014031410217283,-10.128766059875488,-11.649823188781738
12,-6.111065864562988,-8.979700088500977,-9.245643615722656,-8.849815368652344,-8.965832710266113,-9.8751802444458
11,-5.32620906829834,-8.122282028198242,-10.02418613433838,-8.225263595581055,-8.931114196777344,-8.976719856262207
13,-6.627647876739502,-9.23780632019043,-9.677453994750977,-9.845969200134276,-10.00859832763672,-10.669926643371582
16,-5.683844089508057,-9.589273452758787,-9.81740665435791,-9.130703926086426,-9.25203800201416,-10.000226974487305
17,-6.380638122558594,-7.375489234924316,-9.85269546508789,-7.804552555084228,-8.915448188781738,-9.784740447998049
18,-6.234305381774902,-10.085142135620115,-10.053872108459473,-10.053872108459473,-10.053872108459473,-10.539351463317873
19,-7.228015899658203,-8.647382736206055,-10.14939022064209,-5.716216564178467,-7.903412342071533,-8.940958976745605
