,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
1,-6.018171310424805,-8.843326568603516,-10.039949417114258,-10.105578422546388,-9.52823543548584,-10.431694984436035
3,-7.488507747650146,-8.476624488830566,-11.010814666748049,-10.389094352722168,-10.084149360656738,-10.781454086303713
8,-6.3080244064331055,-10.256943702697754,-11.37940502166748,-10.281107902526855,-9.620939254760742,-10.563621520996094
15,-6.703225612640381,-10.977582931518556,-10.197549819946287,-9.913938522338867,-9.958247184753418,-11.046110153198242
2,-6.695351123809815,-10.768218040466309,-11.57136058807373,-10.964926719665527,-10.87091827392578,-8.73383617401123
14,-7.624600887298584,-8.307685852050781,-7.661826133728027,-8.653550148010254,-7.959654808044434,-8.836594581604004
12,-6.654646396636963,-10.07961082458496,-9.823660850524902,-9.409533500671388,-9.144685745239258,-9.8751802444458
21,-7.942789554595947,-6.870703220367432,-5.627377510070801,-7.748340129852295,-6.706661224365234,-7.340243816375732
23,-6.063766479492188,-10.170321464538574,-9.724197387695312,-8.811341285705566,-9.026999473571776,-9.013816833496094
9,-6.306522369384766,-6.168056964874268,-10.776453018188477,-9.897302627563477,-9.773959159851074,-10.508097648620604
11,-6.338829040527344,-9.06566047668457,-10.261292457580566,-9.253509521484377,-8.981114387512207,-8.976719856262207
10,-7.4114990234375,-6.779510021209717,-11.43483543395996,-9.701032638549805,-10.452200889587402,-11.649823188781738
20,-5.470394611358643,-9.137743949890137,-10.687639236450195,-9.65137004852295,-9.36469554901123,-10.033072471618652
0,-9.012682914733888,-8.550200462341309,-10.71302890777588,-9.661657333374023,-8.764050483703613,-9.401700973510742
6,-5.780101776123047,-10.396986961364746,-10.63631820678711,-10.031492233276367,-9.663615226745604,-10.27858066558838
5,-9.117997169494627,-11.554055213928224,-11.28501319885254,-10.485657691955566,-9.676234245300291,-11.070656776428224
7,-6.718574523925781,-7.515594959259033,-9.728124618530272,-8.908916473388672,-9.160449028015137,-9.734647750854492
4,-6.350173473358154,-8.40699577331543,-10.000116348266602,-9.520405769348145,-9.624872207641602,-9.346407890319824
17,-7.131824016571045,-7.812558174133301,-9.844585418701172,-8.521198272705078,-8.636964797973633,-9.784740447998049
18,-6.893165111541748,-10.02033805847168,-9.833276748657228,-10.049118995666504,-10.144159317016602,-10.539351463317873
19,-7.526466369628906,-9.437861442565918,-9.953889846801758,-6.467740058898926,-8.87204647064209,-8.940958976745605
16,-6.465682506561279,-10.534504890441896,-9.960634231567385,-9.30768585205078,-8.662165641784668,-10.000226974487305
13,-7.8153395652771,-9.574983596801758,-10.407729148864746,-10.439997673034668,-10.472736358642578,-10.669926643371582
