,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-9.1484375,-14.0859375,-15.2265625,-13.4375,-12.65625,-15.859375
1,-7.3515625,-14.921875,-14.71875,-14.4921875,-15.6328125,-15.1484375
2,-7.421875,-14.7265625,-13.5078125,-15.6171875,-15.828125,-14.96875
3,-7.078125,-13.0078125,-13.9296875,-12.4375,-12.203125,-15.78125
4,-8.8515625,-14.6796875,-12.421875,-13.6796875,-11.609375,-15.1875
5,-7.16015625,-15.078125,-12.8125,-15.4765625,-14.4375,-17.3125
6,-7.96484375,-14.546875,-12.59375,-12.6875,-13.671875,-13.9921875
7,-9.5703125,-15.6328125,-14.6015625,-14.4296875,-14.59375,-16.515625
8,-6.82421875,-14.59375,-13.5625,-11.9921875,-12.0859375,-14.921875
9,-8.0078125,-14.1875,-14.5390625,-16.03125,-13.140625,-16.046875
10,-6.89453125,-15.609375,-15.8828125,-16.3125,-16.421875,-15.0546875
11,-6.54296875,-14.1796875,-13.3125,-13.2265625,-13.046875,-13.09375
12,-8.0,-15.609375,-15.140625,-13.4296875,-13.5859375,-16.578125
13,-8.2890625,-15.46875,-12.9453125,-14.53125,-15.5546875,-16.21875
14,-7.23046875,-15.15625,-13.046875,-15.171875,-15.140625,-14.9765625
15,-7.3671875,-13.9375,-15.015625,-14.2265625,-14.5390625,-13.546875
16,-7.16796875,-15.1484375,-15.2578125,-13.6484375,-12.8359375,-14.234375
17,-7.0078125,-13.8828125,-12.1328125,-14.734375,-15.109375,-15.90625
18,-7.0546875,-13.4765625,-12.78125,-14.421875,-12.9765625,-15.421875
19,-7.18359375,-15.890625,-14.140625,-15.4609375,-15.2109375,-16.171875
