,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,-8.8046875,-14.90625,-15.8359375,-15.2734375,-14.46875,-15.859375
1,-7.3359375,-15.1171875,-15.4375,-14.796875,-15.5625,-15.1484375
2,-8.8671875,-16.140625,-15.5390625,-16.25,-16.59375,-14.96875
3,-7.62890625,-15.453125,-14.109375,-14.3203125,-14.6953125,-15.78125
4,-10.765625,-16.828125,-14.5546875,-14.484375,-13.8203125,-15.1875
5,-8.515625,-16.484375,-15.1875,-15.6953125,-16.828125,-17.3125
6,-7.93359375,-15.59375,-13.140625,-12.40625,-14.546875,-13.9921875
7,-12.40625,-17.078125,-16.9375,-16.828125,-15.7421875,-16.515625
8,-7.90625,-16.828125,-14.5625,-15.9375,-14.1875,-14.921875
9,-11.03125,-18.40625,-18.484375,-16.96875,-14.7578125,-16.046875
10,-8.3203125,-17.5625,-17.421875,-16.671875,-16.328125,-15.0546875
11,-9.765625,-15.8125,-14.6015625,-13.671875,-13.0390625,-13.09375
12,-8.046875,-15.875,-16.71875,-16.109375,-15.53125,-16.578125
13,-8.4921875,-16.953125,-14.1171875,-15.515625,-16.203125,-16.21875
14,-8.5625,-15.5390625,-15.7734375,-15.5625,-15.5859375,-14.9765625
15,-8.9609375,-17.0,-14.6796875,-14.15625,-13.875,-13.546875
16,-7.98828125,-16.625,-14.703125,-15.171875,-14.1640625,-14.234375
17,-8.3515625,-16.015625,-14.28125,-16.71875,-15.7421875,-15.90625
18,-9.1328125,-16.203125,-14.640625,-16.140625,-14.46875,-15.421875
19,-7.76171875,-16.78125,-13.6328125,-16.609375,-15.984375,-16.171875
