,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-4.296875,-10.3515625,-8.703125,-9.4296875,-9.359375,-10.3046875
1,-3.53515625,-10.484375,-9.484375,-9.328125,-9.28125,-10.1015625
2,-4.45703125,-9.5546875,-10.4921875,-9.171875,-9.09375,-10.046875
3,-4.31640625,-10.765625,-11.1953125,-9.5234375,-10.3984375,-10.9296875
4,-4.96484375,-10.578125,-9.390625,-10.328125,-10.5234375,-10.7578125
5,-4.625,-10.0078125,-9.34375,-9.109375,-9.1015625,-10.8203125
6,-4.25390625,-11.0703125,-12.328125,-11.8984375,-13.484375,-13.75
7,-4.265625,-10.3203125,-9.671875,-9.28125,-11.1875,-11.5078125
8,-3.419921875,-8.984375,-8.5078125,-9.234375,-7.28515625,-10.25
9,-4.94140625,-10.2421875,-8.6875,-9.578125,-10.4296875,-10.09375
10,-4.37890625,-10.4375,-10.1171875,-9.703125,-9.3125,-10.9375
11,-3.908203125,-9.4375,-10.8125,-9.703125,-8.3828125,-11.109375
12,-5.99609375,-9.7890625,-9.328125,-10.8125,-12.375,-11.3046875
13,-3.861328125,-10.890625,-9.125,-9.234375,-9.234375,-10.0078125
14,-4.26953125,-10.3203125,-9.3828125,-9.3125,-10.578125,-10.0625
15,-4.77734375,-10.8828125,-9.078125,-9.7890625,-9.625,-11.0
16,-3.564453125,-9.5390625,-8.546875,-7.578125,-7.49609375,-9.2421875
17,-4.07421875,-11.4921875,-12.734375,-10.9453125,-11.6328125,-11.15625
18,-4.03515625,-8.5078125,-9.0546875,-9.0390625,-9.09375,-10.9921875
19,-4.8046875,-10.4921875,-10.28125,-9.6328125,-9.6328125,-10.7734375
