,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-5.42578125,-11.1484375,-10.859375,-10.4609375,-10.3984375,-10.3046875
1,-4.97265625,-11.3359375,-10.4140625,-10.1953125,-9.890625,-10.1015625
2,-5.76171875,-11.2734375,-11.09375,-10.25,-9.4453125,-10.046875
3,-5.515625,-11.609375,-11.2265625,-11.046875,-11.3359375,-10.9296875
4,-9.3046875,-11.9453125,-10.96875,-10.6171875,-10.875,-10.7578125
5,-6.69140625,-11.078125,-9.5390625,-9.40625,-9.8046875,-10.8203125
6,-5.875,-12.0234375,-13.3984375,-11.8984375,-12.2734375,-13.75
7,-6.8828125,-10.9921875,-9.828125,-10.5625,-11.28125,-11.5078125
8,-3.1640625,-10.2421875,-9.015625,-8.296875,-7.65234375,-10.25
9,-4.84375,-10.46875,-9.078125,-9.609375,-9.890625,-10.09375
10,-5.4453125,-11.078125,-10.2890625,-10.0625,-9.484375,-10.9375
11,-4.6796875,-10.8125,-11.4609375,-11.9140625,-9.9375,-11.109375
12,-9.0,-11.1953125,-10.6875,-11.2265625,-12.1875,-11.3046875
13,-6.7578125,-11.5546875,-9.7265625,-9.9296875,-9.859375,-10.0078125
14,-5.31640625,-11.46875,-9.875,-10.8046875,-10.703125,-10.0625
15,-18.0,-11.1640625,-11.5390625,-10.3359375,-10.921875,-11.0
16,-3.865234375,-10.0390625,-8.8984375,-8.1796875,-7.8828125,-9.2421875
17,-4.9453125,-11.9609375,-13.1484375,-11.375,-11.984375,-11.15625
18,-5.22265625,-10.328125,-10.8671875,-11.234375,-10.703125,-10.9921875
19,-7.0,-11.234375,-10.7109375,-10.7890625,-10.3046875,-10.7734375
