,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-8.8515625,-6.34765625,-5.26953125,-10.5390625,-12.9375,-7.30859375,-9.84375,-10.5078125,-10.40625,-10.125,-7.46875,-6.1015625,-7.625,-14.9921875,-19.265625,-7.2890625,-10.015625,-13.75,-12.3984375,-10.21875,-6.16796875,-5.80859375,-8.2890625,-13.1875,-18.125,-8.375,-8.3203125,-12.75,-12.515625,-10.28125,-6.21875,-5.6484375,-8.5703125,-14.3359375,-20.984375,-8.9765625,-9.515625,-12.484375,-13.359375,-9.84375,-6.78125,-7.1015625,-10.125,-15.2265625,-21.734375,-9.5546875,-10.21875,-12.125,-14.8125,-10.0078125,-6.73046875,-6.59765625,-10.046875,-15.84375,-21.296875,-8.703125,-10.5,-12.515625,-14.078125,-9.890625
1,-10.203125,-6.0,-4.765625,-13.5625,-12.421875,-6.578125,-10.078125,-11.1875,-10.9765625,-10.03125,-7.3671875,-5.3984375,-6.921875,-15.984375,-18.90625,-7.0703125,-9.921875,-13.0234375,-10.984375,-9.484375,-7.65234375,-5.47265625,-7.90234375,-15.7109375,-19.546875,-8.0546875,-9.2265625,-11.8203125,-11.0234375,-8.9609375,-7.08984375,-4.37109375,-5.64453125,-13.59375,-16.53125,-6.05078125,-8.3515625,-10.7578125,-8.609375,-8.171875,-7.3984375,-4.640625,-5.8515625,-14.4453125,-17.140625,-6.1875,-8.7734375,-11.390625,-9.1796875,-8.359375,-7.84765625,-5.94921875,-8.15625,-16.109375,-18.5,-6.89453125,-10.1875,-12.4609375,-10.9375,-9.3515625
2,-10.9453125,-9.1015625,-7.15234375,-9.9609375,-12.8359375,-8.90625,-10.0703125,-11.28125,-12.0234375,-11.90625,-8.140625,-6.1796875,-7.8828125,-16.0,-19.765625,-6.828125,-10.5546875,-13.125,-11.3359375,-9.6796875,-7.91015625,-5.99609375,-8.2578125,-15.796875,-19.65625,-7.65234375,-10.2421875,-11.859375,-11.3828125,-9.046875,-6.62890625,-6.11328125,-7.35546875,-14.9765625,-19.6875,-6.69140625,-10.0390625,-10.5859375,-11.3515625,-8.4609375,-6.61328125,-5.00390625,-4.46484375,-13.703125,-17.578125,-5.05078125,-9.203125,-9.4140625,-9.4921875,-7.53125,-5.8046875,-5.6953125,-7.671875,-14.96875,-17.765625,-6.8203125,-9.5703125,-9.1796875,-10.078125,-7.9296875
3,-9.53125,-5.39453125,-3.84765625,-11.4140625,-13.5,-6.40234375,-9.703125,-11.234375,-10.78125,-10.203125,-8.0859375,-6.26953125,-8.3046875,-16.71875,-20.1875,-7.37890625,-11.0078125,-12.828125,-11.4765625,-9.8203125,-7.9375,-6.421875,-8.34375,-16.46875,-20.109375,-7.1953125,-10.96875,-12.203125,-11.1640625,-9.8515625,-8.1640625,-6.14453125,-7.89453125,-16.09375,-19.375,-6.92578125,-10.5625,-11.859375,-10.671875,-9.3984375,-7.7265625,-6.3671875,-6.8203125,-14.828125,-17.0625,-6.5390625,-10.3671875,-12.9453125,-9.4765625,-9.8046875,-6.46875,-6.5859375,-7.296875,-14.5234375,-15.640625,-6.2734375,-9.671875,-12.1171875,-9.40625,-10.03125
4,-9.890625,-6.16796875,-6.68359375,-11.515625,-12.15625,-6.76953125,-9.2578125,-9.4375,-11.828125,-9.9453125,-8.125,-6.87890625,-9.0390625,-17.484375,-20.625,-7.29296875,-11.2890625,-13.625,-12.5703125,-10.1875,-6.93359375,-6.44921875,-8.2421875,-16.5,-20.71875,-6.38671875,-11.03125,-10.84375,-13.5078125,-8.3359375,-6.7265625,-6.890625,-8.3515625,-16.3125,-20.40625,-6.4375,-10.9296875,-11.375,-13.5,-8.5859375,-6.2890625,-5.84375,-7.1171875,-14.1640625,-19.625,-5.4453125,-10.03125,-9.6796875,-12.1484375,-7.875,-6.703125,-5.9296875,-8.921875,-15.984375,-20.03125,-6.6796875,-10.5625,-11.390625,-12.671875,-8.875
5,-8.5625,-4.90234375,-3.341796875,-10.9375,-11.65625,-6.04296875,-8.4375,-9.375,-9.5234375,-9.203125,-8.296875,-6.41015625,-7.89453125,-17.078125,-19.59375,-6.94140625,-10.9296875,-14.0234375,-11.3359375,-9.953125,-8.0546875,-6.07421875,-8.125,-16.4375,-19.125,-6.95703125,-10.6640625,-12.8359375,-11.03125,-9.984375,-8.453125,-6.6875,-8.5859375,-16.46875,-18.953125,-7.4375,-10.9140625,-12.5703125,-11.125,-10.0703125,-8.6328125,-7.05078125,-8.9609375,-16.90625,-19.390625,-7.76953125,-11.0859375,-12.6015625,-11.7734375,-10.109375,-8.1171875,-6.7734375,-9.5859375,-16.828125,-19.09375,-7.6953125,-10.9296875,-13.4609375,-12.0078125,-10.78125
6,-10.3359375,-7.58203125,-5.51953125,-13.7265625,-13.78125,-7.22265625,-11.109375,-11.3203125,-11.1875,-10.5625,-6.37890625,-5.47265625,-8.09375,-15.6875,-20.921875,-7.31640625,-10.8046875,-12.09375,-12.21875,-9.453125,-6.203125,-6.4296875,-9.03125,-16.859375,-22.390625,-8.078125,-11.921875,-12.515625,-13.6875,-9.4140625,-6.14453125,-7.49609375,-10.1640625,-17.875,-22.453125,-9.3125,-12.8671875,-13.3203125,-15.4765625,-10.1796875,-6.2421875,-6.5703125,-8.6171875,-16.203125,-20.8125,-7.9375,-11.34375,-11.4921875,-12.2109375,-8.5859375,-6.7578125,-6.765625,-9.1640625,-15.796875,-19.0,-8.09375,-10.7734375,-12.546875,-12.3359375,-9.203125
7,-9.8515625,-7.70703125,-5.44140625,-10.8984375,-11.6328125,-7.33984375,-8.3515625,-9.84375,-10.9609375,-9.921875,-7.890625,-6.3359375,-7.4453125,-15.84375,-19.25,-7.1171875,-9.890625,-12.3984375,-10.640625,-9.1171875,-7.69921875,-6.14453125,-7.82421875,-15.875,-21.265625,-8.0078125,-10.8125,-12.203125,-11.890625,-9.1875,-7.26953125,-4.48828125,-4.63671875,-12.1328125,-19.125,-6.60546875,-8.71875,-12.1171875,-10.1328125,-9.3828125,-7.16796875,-5.30859375,-6.84765625,-15.1328125,-21.203125,-8.0078125,-10.0234375,-12.8125,-12.1953125,-9.4453125,-6.48828125,-6.19921875,-8.671875,-15.34375,-21.46875,-8.375,-10.2578125,-13.640625,-13.4140625,-9.9453125
8,-10.46875,-5.34375,-4.7265625,-12.328125,-12.828125,-7.4765625,-9.2578125,-10.0546875,-10.75,-9.453125,-7.21484375,-5.66015625,-7.43359375,-15.0546875,-19.796875,-6.70703125,-10.65625,-12.078125,-11.3125,-9.7578125,-7.62109375,-5.64453125,-7.81640625,-15.5625,-18.703125,-6.85546875,-10.0390625,-11.09375,-10.1640625,-8.921875,-7.1953125,-5.5625,-7.4921875,-15.7578125,-20.109375,-6.609375,-10.5625,-12.078125,-10.890625,-9.71875,-6.08203125,-5.04296875,-7.20703125,-14.984375,-19.25,-6.44921875,-9.8828125,-11.046875,-11.0078125,-9.171875,-5.7578125,-5.2890625,-7.6875,-14.328125,-18.03125,-6.6875,-9.0859375,-11.2578125,-10.9453125,-8.96875
9,-10.9609375,-8.21875,-7.19921875,-10.828125,-16.484375,-9.421875,-10.8515625,-11.203125,-12.6640625,-10.890625,-8.640625,-7.32421875,-8.96875,-17.0,-21.6875,-8.1875,-12.140625,-13.625,-13.9296875,-11.015625,-7.171875,-6.078125,-7.7890625,-14.8984375,-19.875,-7.703125,-9.6640625,-11.5390625,-11.8671875,-9.015625,-7.65234375,-5.94921875,-8.90625,-15.9296875,-20.71875,-9.0625,-9.9375,-12.1796875,-12.453125,-9.703125,-6.97265625,-5.78515625,-8.203125,-15.5,-20.28125,-8.296875,-9.953125,-11.5546875,-11.9921875,-8.8671875,-7.34765625,-6.36328125,-8.90625,-15.6484375,-20.40625,-8.171875,-10.640625,-12.046875,-12.1875,-9.328125
