,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-6.5703125,-19.703125,-19.078125,-20.921875,-20.640625,-21.1875
1,-6.8828125,-19.046875,-16.875,-18.40625,-19.953125,-19.28125
2,-7.1015625,-20.484375,-20.96875,-18.546875,-20.921875,-22.46875
3,-7.34375,-19.375,-18.6875,-17.96875,-20.4375,-20.53125
4,-7.1015625,-18.828125,-16.515625,-17.0625,-16.78125,-16.625
5,-8.375,-16.953125,-15.2421875,-14.9765625,-14.9765625,-19.875
6,-8.2109375,-18.90625,-17.609375,-18.796875,-20.578125,-18.78125
7,-6.46875,-15.984375,-17.1875,-18.171875,-18.5,-16.765625
8,-7.421875,-19.359375,-19.890625,-19.84375,-18.640625,-18.5
9,-6.49609375,-19.640625,-19.21875,-20.453125,-20.5625,-20.875
10,-8.5546875,-16.53125,-19.6875,-17.984375,-19.734375,-20.625
11,-6.64453125,-19.109375,-18.96875,-20.84375,-20.265625,-21.46875
12,-7.4921875,-18.59375,-19.25,-19.6875,-17.921875,-20.546875
13,-6.2421875,-15.328125,-18.734375,-16.6875,-16.1875,-15.3671875
14,-6.69140625,-16.46875,-15.75,-15.75,-15.75,-17.28125
15,-7.58984375,-19.15625,-16.234375,-19.34375,-17.625,-20.921875
16,-6.98046875,-18.75,-19.40625,-19.25,-19.40625,-18.0625
17,-6.421875,-17.046875,-20.71875,-17.890625,-16.84375,-20.296875
18,-6.734375,-18.140625,-19.265625,-20.859375,-20.046875,-19.421875
19,-7.30859375,-21.078125,-23.1875,-21.296875,-21.609375,-23.03125
