,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-7.66015625,-20.375,-20.78125,-21.640625,-21.4375,-21.1875
1,-8.8828125,-21.9375,-20.765625,-20.984375,-21.46875,-19.28125
2,-7.5078125,-22.875,-23.421875,-22.1875,-21.390625,-22.46875
3,-7.27734375,-21.5625,-20.5625,-21.390625,-21.890625,-20.53125
4,-7.4375,-19.578125,-19.03125,-17.5625,-17.09375,-16.625
5,-8.46875,-19.90625,-16.640625,-18.484375,-17.578125,-19.875
6,-8.0,-21.53125,-19.296875,-21.265625,-21.75,-18.78125
7,-7.40625,-18.546875,-19.046875,-19.078125,-18.734375,-16.765625
8,-7.17578125,-20.046875,-20.1875,-21.390625,-18.96875,-18.5
9,-7.84375,-21.78125,-21.046875,-21.15625,-21.671875,-20.875
10,-8.765625,-20.890625,-20.875,-19.921875,-20.75,-20.625
11,-6.484375,-20.265625,-22.34375,-21.109375,-21.03125,-21.46875
12,-7.671875,-20.703125,-21.1875,-22.3125,-21.703125,-20.546875
13,-7.98046875,-19.6875,-20.125,-18.921875,-18.484375,-15.3671875
14,-6.92578125,-18.390625,-18.671875,-17.953125,-18.046875,-17.28125
15,-8.1015625,-21.6875,-17.90625,-19.484375,-20.78125,-20.921875
16,-6.9140625,-21.484375,-20.140625,-20.140625,-19.609375,-18.0625
17,-9.265625,-20.734375,-23.296875,-20.40625,-19.859375,-20.296875
18,-7.96484375,-21.765625,-21.140625,-20.46875,-21.734375,-19.421875
19,-8.3828125,-22.484375,-22.75,-22.765625,-23.046875,-23.03125
