,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
1,-6.69045352935791,-7.486461639404297,-10.652950286865234,-10.48736572265625,-10.6117582321167,-11.27230453491211
3,-7.2253570556640625,-9.876737594604492,-11.004018783569336,-10.3407621383667,-10.737330436706545,-11.095694541931152
8,-5.678524017333984,-9.43040657043457,-10.183116912841797,-9.286991119384766,-9.612913131713867,-10.71193790435791
15,-7.611536979675293,-7.248977184295654,-7.067285537719727,-10.712532043457031,-10.366915702819824,-11.12130069732666
2,-8.078713417053223,-12.368145942687988,-9.60698127746582,-10.765490531921388,-11.196914672851562,-10.928621292114258
14,-6.743078231811523,-8.573020935058594,-10.057228088378906,-10.185179710388184,-10.649720191955566,-10.4503173828125
12,-8.051125526428223,-7.970524787902832,-8.419692993164062,-11.441469192504885,-10.372087478637695,-11.273882865905762
21,-7.901354312896728,-10.545954704284668,-10.263466835021973,-9.272051811218262,-9.348993301391602,-10.609281539916992
23,-6.72880220413208,-8.431300163269043,-9.69541835784912,-10.594400405883787,-10.855698585510254,-11.501214981079102
9,-5.879611492156982,-10.334698677062988,-11.154704093933104,-10.658723831176758,-9.70252513885498,-11.691831588745115
11,-7.923336505889893,-7.002620220184326,-6.871361255645752,-6.749811172485352,-5.47782039642334,-7.219137191772461
10,-6.499283790588379,-8.37205982208252,-10.53947925567627,-10.660704612731934,-10.475293159484863,-11.792593955993652
20,-9.727693557739258,-9.470500946044922,-11.569372177124023,-10.77328109741211,-11.838406562805176,-12.559101104736328
0,-6.964107036590576,-10.637232780456545,-10.62152099609375,-10.977859497070312,-10.71128273010254,-11.203852653503418
6,-6.607410430908203,-6.669217109680176,-10.454757690429688,-10.07929229736328,-9.691847801208496,-11.298443794250488
5,-7.314788818359375,-9.645252227783203,-9.445914268493652,-9.87480640411377,-9.703030586242676,-8.623242378234863
7,-6.448769092559815,-7.37500524520874,-10.232781410217283,-10.670049667358398,-10.673303604125977,-11.70293140411377
4,-5.608036518096924,-11.206568717956545,-10.857175827026367,-10.075669288635254,-10.24173641204834,-11.824016571044922
17,-7.256374835968018,-6.120631694793701,-6.982931613922119,-10.752490997314451,-10.88166332244873,-11.064762115478516
18,-8.604109764099121,-6.641987323760986,-10.363676071166992,-9.962594032287598,-10.014333724975586,-10.915359497070312
19,-6.40937614440918,-6.5229315757751465,-10.597185134887695,-9.12294864654541,-11.009206771850586,-11.180903434753418
16,-7.260055065155029,-8.20205020904541,-10.361573219299316,-7.967004776000977,-9.6506929397583,-10.438064575195312
13,-7.858342170715332,-9.425745010375977,-8.194168090820312,-9.79874324798584,-9.571946144104004,-11.645635604858398
