,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-2.337890625,-6.53125,-6.421875,-5.92578125,-5.35546875,-5.90234375
1,-2.640625,-6.6640625,-7.27734375,-7.69921875,-7.49609375,-7.84375
2,-1.912109375,-7.1796875,-6.23046875,-6.05859375,-6.30859375,-7.03125
3,-1.8544921875,-5.55859375,-5.8046875,-4.91015625,-5.046875,-6.65234375
4,-0.9814453125,-6.74609375,-5.80078125,-5.5078125,-5.48828125,-5.80859375
5,-1.46484375,-6.44921875,-6.4296875,-6.1015625,-6.10546875,-6.0703125
6,-1.51953125,-6.3125,-7.15625,-6.0390625,-5.76953125,-6.38671875
7,-1.6201171875,-7.30078125,-7.03515625,-6.45703125,-5.83203125,-6.2265625
8,-1.8701171875,-2.271484375,-5.48046875,-5.66015625,-5.578125,-6.71484375
9,-2.28515625,-4.99609375,-6.73046875,-6.28515625,-5.60546875,-5.43359375
10,-1.7685546875,-2.1640625,-3.36328125,-6.05859375,-6.27734375,-6.44921875
11,-1.7998046875,-2.0234375,-6.734375,-5.7109375,-5.58203125,-5.8046875
12,-2.03125,-7.40625,-5.84765625,-5.52734375,-5.4765625,-6.0703125
13,-1.4189453125,-6.30859375,-6.125,-5.71875,-5.95703125,-5.734375
14,-1.548828125,-6.984375,-5.47265625,-5.33203125,-5.70703125,-6.46484375
15,-1.5693359375,-5.45703125,-6.79296875,-6.73828125,-6.72265625,-7.26171875
16,-1.83984375,-7.50390625,-6.4140625,-7.2578125,-6.453125,-6.9609375
17,-1.56640625,-7.41796875,-6.09765625,-5.5,-5.91796875,-6.11328125
18,-2.22265625,-7.18359375,-6.6015625,-7.109375,-6.08203125,-7.0234375
19,-2.033203125,-7.6328125,-7.49609375,-6.55078125,-5.9140625,-7.25
