,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-5.36328125,-11.0625,-11.4375,-10.7421875,-10.65625,-10.96875
1,-5.11328125,-10.7578125,-9.3046875,-8.796875,-9.1484375,-9.3671875
2,-5.21875,-11.7734375,-11.4921875,-11.5546875,-13.1875,-12.1171875
3,-3.4296875,-9.8984375,-11.9375,-11.453125,-9.59375,-10.1171875
4,-5.73828125,-11.5625,-10.296875,-11.8046875,-10.984375,-9.90625
5,-4.3046875,-9.9375,-11.28125,-11.1875,-10.21875,-10.4609375
6,-4.02734375,-12.125,-11.40625,-9.296875,-8.5859375,-7.91796875
7,-4.3984375,-10.90625,-10.4921875,-10.0078125,-10.5703125,-9.8671875
8,-4.77734375,-11.328125,-11.7734375,-10.3125,-10.6484375,-10.078125
9,-5.79296875,-12.078125,-11.796875,-12.5859375,-12.1875,-11.7890625
10,-4.5078125,-10.4375,-12.046875,-11.96875,-11.1328125,-11.9140625
11,-4.734375,-9.90625,-9.109375,-9.6484375,-8.1171875,-8.859375
12,-6.328125,-11.6015625,-10.4140625,-11.03125,-10.203125,-10.4609375
13,-3.65625,-10.6953125,-10.6015625,-9.3359375,-9.015625,-9.25
14,-5.30078125,-11.5859375,-11.6640625,-10.9609375,-11.203125,-10.578125
15,-4.34765625,-10.7734375,-11.40625,-10.6171875,-9.9609375,-10.6640625
16,-4.84765625,-10.53125,-11.625,-10.1328125,-10.0546875,-9.8984375
17,-3.767578125,-11.28125,-8.8828125,-7.88671875,-9.78125,-8.234375
18,-4.4296875,-9.09375,-9.5,-10.1328125,-9.5234375,-10.734375
19,-5.01953125,-9.3671875,-9.296875,-8.9296875,-8.890625,-10.6171875
