,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-10.0390625,-12.9296875,-11.890625,-10.9140625,-11.078125,-12.375
1,-9.515625,-13.9921875,-13.8203125,-13.640625,-13.9453125,-15.7109375
2,-9.7890625,-12.9921875,-12.4609375,-12.78125,-13.1484375,-11.8671875
3,-9.2890625,-12.8671875,-12.015625,-11.6484375,-11.125,-11.9609375
4,-7.21484375,-11.2109375,-11.53125,-10.0390625,-10.0078125,-10.5625
5,-10.0625,-14.3671875,-13.171875,-12.015625,-11.2890625,-14.59375
6,-9.4921875,-14.0078125,-12.1875,-12.328125,-11.671875,-13.78125
7,-8.296875,-14.7890625,-10.453125,-11.4296875,-10.078125,-10.3203125
8,-8.5234375,-13.4765625,-15.421875,-15.28125,-17.078125,-14.25
9,-9.546875,-14.0625,-13.234375,-13.515625,-13.296875,-11.765625
10,-10.8203125,-14.3984375,-12.21875,-12.453125,-9.7578125,-10.703125
11,-7.75,-13.25,-15.140625,-15.1015625,-14.8671875,-12.4765625
12,-9.8125,-13.4609375,-11.265625,-12.03125,-11.34375,-11.546875
13,-10.046875,-12.1875,-14.2421875,-14.078125,-11.3515625,-9.5625
14,-14.3828125,-13.2734375,-13.25,-14.1796875,-15.375,-14.6796875
15,-8.984375,-12.65625,-11.9765625,-10.703125,-11.359375,-10.84375
16,-8.234375,-13.09375,-13.1796875,-12.4609375,-13.484375,-13.4140625
17,-10.28125,-13.765625,-10.71875,-11.0859375,-9.75,-9.9296875
18,-10.7265625,-12.8046875,-13.2109375,-12.1796875,-12.5859375,-12.890625
19,-10.015625,-13.1953125,-11.7578125,-10.9140625,-13.8828125,-12.328125
