,agent0_kangaroo,agent0_koala,agent0_lion,agent0_elephant,agent0_giraffe,agent0_dolphin,agent1_kangaroo,agent1_koala,agent1_lion,agent1_elephant,agent1_giraffe,agent1_dolphin,agent2_kangaroo,agent2_koala,agent2_lion,agent2_elephant,agent2_giraffe,agent2_dolphin,agent3_kangaroo,agent3_koala,agent3_lion,agent3_elephant,agent3_giraffe,agent3_dolphin,agent4_kangaroo,agent4_koala,agent4_lion,agent4_elephant,agent4_giraffe,agent4_dolphin,agent5_kangaroo,agent5_koala,agent5_lion,agent5_elephant,agent5_giraffe,agent5_dolphin,agent0_panda,agent0_penguin,agent0_chimpanzee,agent0_orangutan,agent1_panda,agent1_penguin,agent1_chimpanzee,agent1_orangutan,agent2_panda,agent2_penguin,agent2_chimpanzee,agent2_orangutan,agent3_panda,agent3_penguin,agent3_chimpanzee,agent3_orangutan,agent4_panda,agent4_penguin,agent4_chimpanzee,agent4_orangutan,agent5_panda,agent5_penguin,agent5_chimpanzee,agent5_orangutan,agent0_860,agent1_860,agent2_860,agent3_860,agent4_860,agent5_860
12,-4.268371105194092,-4.720556735992432,-7.493958950042725,-1.6183505058288574,-1.756051540374756,-3.351013660430908,-4.337118625640869,-4.669988632202148,-8.099388122558594,-1.3607573509216309,-2.317985773086548,-0.8997626304626465,-3.1057047843933105,-3.5029137134552,-8.274917602539062,-2.052952289581299,-3.005922555923462,-1.7607864141464231,-2.521575689315796,-3.1311745643615723,-8.857444763183594,-2.4896769523620605,-2.167678117752075,-2.356473445892334,-1.8450230360031128,-3.971477508544922,-10.0843505859375,-4.575401782989502,-3.1071743965148926,-5.845922946929932,-3.75014591217041,-4.60179615020752,-8.728904724121094,-2.805120944976806,-1.3271305561065674,-4.992176532745361,-5.799028873443604,-4.301656246185303,-8.39686393737793,-8.007120132446289,-4.3505682945251465,-3.96726393699646,-6.901641845703125,-7.622316837310791,-3.808223247528076,-3.0114169120788574,-6.962542533874512,-8.120081901550293,-3.7279152870178223,-1.948652029037476,-7.041831970214844,-7.675106525421143,-5.171828746795654,-1.4209333658218384,-8.435317039489746,-9.397634506225586,-4.938266277313232,-1.6652603149414062,-8.035595893859863,-6.79442834854126,-1.2632644176483154,-0.1160163804888725,-0.2451281994581222,-0.7875388860702515,-0.4387052655220032,-0.3472616076469421
14,-4.270579814910889,-4.971947193145752,-7.067948341369629,-1.6450188159942627,-2.262744426727295,-3.4248392581939697,-8.101661682128906,-8.10052490234375,-8.153892517089844,-1.7073993682861328,-4.554534912109375,-0.3033637702465057,-8.425983428955078,-8.683000564575195,-8.124935150146484,-2.804893016815185,-5.633852005004883,-0.1225123405456543,-8.699264526367188,-9.07083511352539,-7.981098651885986,-2.962321519851685,-5.7526044845581055,-0.1087086796760559,-8.620973587036133,-8.978277206420898,-8.345878601074219,-2.8707871437072754,-5.71718692779541,-0.1474690288305282,-7.363461017608643,-7.799481391906738,-8.638763427734375,-2.6900198459625244,-5.611674308776856,-0.1907942593097686,-6.272130012512207,-3.866288185119629,-8.539944648742676,-7.983440399169922,-6.955303192138672,-8.57555866241455,-6.168104648590088,-6.494034290313721,-6.869675159454346,-9.891356468200684,-6.6786699295043945,-7.561511516571045,-6.903550624847412,-9.937517166137695,-6.551379203796387,-7.698330879211426,-6.718403339385986,-9.673799514770508,-6.365288257598877,-7.726920127868652,-5.673941135406494,-8.688668251037598,-6.670055866241455,-7.021011829376221,-1.5254350900650024,-0.143905833363533,-2.5745227336883545,-6.198660850524902,-38.72003173828125,-39.94559860229492
13,-4.135866165161133,-4.993524551391602,-7.920918941497803,-1.387844443321228,-1.3081974983215332,-3.601682186126709,-6.67605447769165,-6.322638511657715,-7.721191883087158,-2.3004918098449707,-3.716710329055786,-0.5092243552207947,-7.730925559997559,-7.37439489364624,-7.885426521301269,-2.241826057434082,-4.04204797744751,-0.4521340727806091,-7.686455249786377,-7.317223072052002,-7.902427196502685,-2.2492318153381348,-4.020058155059815,-0.4650694131851196,-7.68887186050415,-7.343972206115723,-7.902998447418213,-2.263844966888428,-4.014610290527344,-0.451354444026947,-7.554681777954102,-7.282286167144775,-7.892775535583496,-2.158182144165039,-4.14530086517334,-0.6039465665817261,-5.747395038604736,-3.49006462097168,-8.277697563171387,-7.614831924438477,-6.49929666519165,-7.171663284301758,-6.028416633605957,-6.103569030761719,-7.101866722106934,-9.242718696594238,-6.41471529006958,-6.08234453201294,-7.084254741668701,-9.172943115234377,-6.424826622009277,-6.067734718322754,-7.079688549041748,-9.21121597290039,-6.433202743530273,-6.092479228973389,-6.891883850097656,-8.748151779174805,-6.364452838897705,-6.038823127746582,-0.9003298878669739,-8.509007453918457,-10.988789558410645,-11.023655891418455,-11.000655174255373,-12.949103355407717
11,-4.138591766357422,-5.058292865753174,-7.35085916519165,-1.388111591339111,-1.9977706670761108,-3.544549465179444,-5.447221279144287,-6.02456521987915,-7.834997653961182,-0.7918446660041809,-2.3666810989379883,-1.048966646194458,-7.703959941864014,-8.59110164642334,-8.009922981262207,-2.533409595489502,-5.58969259262085,-0.1755604892969131,-7.134127616882324,-8.473104476928711,-8.056808471679688,-2.660780191421509,-5.700602054595947,-0.1929647773504257,-6.543306350708008,-7.124838352203369,-7.961078643798828,-2.45981502532959,-5.196872234344482,-0.2442731261253357,-6.784580230712891,-7.391358852386475,-7.618764877319336,-2.5926320552825928,-4.884612560272217,-0.2778718769550323,-6.054773807525635,-3.7451212406158447,-8.405098915100098,-7.842663288116455,-4.933704853057861,-5.390573501586914,-6.440276622772217,-7.399543762207031,-6.28745698928833,-8.406410217285156,-6.617770671844482,-8.233566284179688,-6.239795684814453,-8.159912109375,-6.932862758636475,-8.499992370605469,-5.888434410095215,-7.143765926361084,-7.131575584411621,-7.159832000732422,-6.275664329528809,-7.645613193511963,-6.712022304534912,-6.763186931610107,-2.2622461318969727,-0.6802415251731873,-16.57470703125,-19.459943771362305,-39.787715911865234,-37.52372360229492
18,-4.411582946777344,-4.910633087158203,-8.272050857543945,-2.097185611724853,-2.361504554748535,-3.7938857078552246,-4.025020122528076,-4.772572994232178,-8.624937057495117,-1.1188693046569824,-1.993345141410828,-1.935435771942139,-4.935920238494873,-4.541113376617432,-8.21878433227539,-0.7422013282775879,-3.248020648956299,-1.3383145332336426,-5.8740315437316895,-6.297704696655273,-7.631317615509033,-2.031294345855713,-4.029357433319092,-0.2983460128307342,-8.738354682922363,-9.919052124023438,-8.014543533325195,-2.9561054706573486,-6.2915239334106445,-0.1038124784827232,-7.284723281860352,-8.055974960327148,-7.366142272949219,-2.478432893753052,-5.261482238769531,-0.2665817439556122,-6.525804042816162,-4.01682186126709,-8.606718063354492,-8.206052780151367,-5.701069355010986,-4.19185209274292,-7.623714923858643,-6.664551734924316,-5.180749416351318,-3.945069313049317,-6.839602470397949,-6.756113529205322,-5.265271663665772,-6.087541103363037,-6.94655179977417,-7.859177589416504,-7.341655254364014,-10.304876327514648,-7.424232959747314,-8.624173164367676,-6.689519882202148,-7.266693115234375,-6.526307582855225,-7.72873067855835,-1.6870027780532837,-0.0913987681269645,-0.0667888075113296,-11.794706344604492,-42.64799118041992,-40.4497184753418
16,-4.376031398773193,-5.266310691833496,-6.97455644607544,-1.379335880279541,-1.8127859830856323,-3.6776394844055176,-3.9411966800689697,-4.583163261413574,-7.147418975830078,-1.9891748428344729,-2.104356050491333,-3.444157600402832,-5.478986740112305,-5.959750652313232,-7.0134806632995605,-0.5445276498794556,-2.4301698207855225,-1.3734365701675415,-6.584872245788574,-6.888828277587891,-7.451725959777832,-0.654639482498169,-4.292028903961182,-0.8439934253692627,-6.950923442840576,-7.309847354888916,-7.010887622833252,-0.7357610464096069,-3.988449096679688,-0.7710622549057007,-6.6767659187316895,-7.08400821685791,-7.152823925018311,-1.98022985458374,-4.046141624450684,-0.3487200736999511,-6.009842395782471,-4.147089958190918,-8.454977035522461,-7.977057933807373,-5.61468505859375,-4.654251575469971,-8.025138854980469,-7.826479911804199,-4.847397327423096,-6.697776317596436,-6.679721832275391,-6.181641101837158,-6.407702445983887,-7.997626304626465,-6.642500877380371,-7.518673896789551,-6.408402919769287,-8.018787384033203,-6.379052639007568,-7.571346759796143,-5.884674549102783,-7.563796043395996,-6.320149421691895,-7.436641693115234,-0.5247819423675537,-0.0692123994231224,-0.0957509577274322,-0.9179109930992126,-0.553350031375885,-1.8261805772781368
15,-4.152187347412109,-4.537455558776856,-6.39538049697876,-1.3133052587509155,-1.3559616804122925,-3.2833571434021,-5.020214080810547,-5.564586162567139,-7.103288650512695,-1.216269612312317,-4.130667686462402,-0.7157031297683716,-3.715097904205322,-4.002691268920898,-7.570552349090576,-1.4427112340927124,-2.9255893230438232,-1.3537639379501345,-3.893092632293701,-4.783637046813965,-8.196944236755371,-3.04917860031128,-3.4088165760040283,-0.8895877599716187,-4.4783549308776855,-5.290225028991699,-7.339836120605469,-2.1677541732788086,-2.491010904312134,-0.5457638502120972,-4.928268909454346,-5.582568645477295,-6.899744510650635,-3.04929780960083,-3.366629123687744,-0.4965559244155884,-5.462319850921631,-4.234933376312256,-7.856723785400391,-7.45784330368042,-4.576434135437012,-4.362961292266846,-6.85400915145874,-7.547022342681885,-3.642982006072998,-2.546826124191284,-6.861372470855713,-7.266465187072754,-4.724070072174072,-2.991318225860596,-5.822977542877197,-7.844649791717529,-3.883721351623535,-5.526864051818848,-4.460448741912842,-7.794857501983643,-5.051357746124268,-4.6630377769470215,-5.768184661865234,-6.699039936065674,-0.0027971449308097,-0.0248152278363704,-0.3231061995029449,-2.381284236907959,-10.997517585754396,-38.620914459228516
9,-4.574949264526367,-5.68568754196167,-8.078424453735352,-1.7474892139434814,-0.744676947593689,-4.690852165222168,-4.4183526039123535,-5.690046787261963,-8.201895713806152,-1.6163781881332395,-1.7284233570098877,-1.321851134300232,-5.568544864654541,-5.187960147857666,-7.573905467987059,-2.742997407913208,-2.4636616706848145,-1.7783482074737549,-7.319954872131348,-6.91287088394165,-8.021336555480957,-2.154613733291626,-3.792364835739136,-0.6198503375053406,-7.1810302734375,-6.765138149261475,-8.098358154296875,-2.1996450424194336,-3.744953632354736,-0.6770714521408081,-7.585555553436279,-7.124949455261231,-7.758546352386475,-2.37178373336792,-4.142724990844727,-0.7380900382995605,-6.305150032043457,-4.7327494621276855,-8.701729774475098,-8.619218826293945,-6.098526477813721,-5.505527496337891,-7.217219829559326,-6.058167457580566,-6.732666492462158,-6.9090776443481445,-6.413533687591553,-5.285947322845459,-6.786482810974121,-8.527000427246094,-6.764729022979736,-5.882983207702637,-6.692770004272461,-8.379822731018066,-6.778738498687744,-5.902771949768066,-7.143190860748291,-8.859481811523438,-6.748876571655273,-6.3713483810424805,-0.9210642576217652,-0.2545309960842132,-2.4803948402404785,-4.942821502685547,-5.406404495239258,-12.125873565673828
19,-4.341251850128174,-5.512367248535156,-7.60432243347168,-1.5816876888275146,-1.7809202671051023,-4.112190246582031,-6.104865550994873,-6.885645389556885,-9.436284065246582,-2.357271432876587,-2.5459587574005127,-2.177408456802368,-7.482934951782227,-6.974510192871094,-7.517365455627441,-2.097097396850586,-4.042973041534424,-0.6117247939109802,-7.933845043182373,-7.575686454772949,-7.937672138214111,-2.209644079208374,-4.513938426971436,-0.3837506473064422,-7.9030842781066895,-7.470329761505127,-7.980832576751709,-2.1786437034606934,-4.5553364753723145,-0.4724498987197876,-7.798100471496582,-7.09776782989502,-7.730544090270996,-2.2370805740356445,-4.167959213256836,-0.6271411180496216,-6.442208290100098,-4.491245746612549,-8.603533744812012,-7.947697639465332,-7.146341800689697,-5.549400329589844,-7.80228853225708,-6.24768590927124,-6.853761672973633,-8.74755859375,-6.610855579376221,-5.4692583084106445,-7.0416131019592285,-9.73600959777832,-6.5546064376831055,-6.1140666007995605,-7.058862209320068,-9.562899589538574,-6.599830627441406,-6.005237102508545,-7.182826995849609,-9.359963417053224,-6.667134761810303,-6.173523902893066,-1.376690149307251,-0.3122081160545349,-7.559513568878174,-12.08983039855957,-11.277697563171388,-15.516852378845217
17,-4.6748151779174805,-6.072912216186523,-6.250585556030273,-1.2902545928955078,-1.962972402572632,-3.3916778564453125,-5.482816696166992,-6.173638343811035,-6.775150299072266,-1.808887243270874,-1.65631902217865,-0.9043920040130616,-7.167633533477783,-6.867003917694092,-7.61018705368042,-2.0931601524353027,-4.440396308898926,-0.373334527015686,-7.766115188598633,-7.6399431228637695,-8.339219093322754,-2.5026893615722656,-4.867983818054199,-0.367301881313324,-7.766115188598633,-7.6399431228637695,-8.339219093322754,-2.5026893615722656,-4.867983818054199,-0.367301881313324,-7.186356544494629,-7.057229042053223,-7.798096656799316,-2.1888484954833984,-4.1369404792785645,-0.5188673734664917,-6.208856582641602,-5.172994613647461,-8.388291358947754,-8.161338806152344,-5.9551286697387695,-6.258574962615967,-5.899508953094482,-5.072866439819336,-6.925971508026123,-8.232353210449219,-6.838825702667236,-5.918379783630371,-7.240724563598633,-9.489075660705566,-6.842057228088379,-6.531521797180176,-7.240724563598633,-9.489075660705566,-6.842057228088379,-6.531521797180176,-6.753849983215332,-8.342942237854004,-6.4761505126953125,-6.40286922454834,-0.0841439589858055,-0.2910051345825195,-3.80473518371582,-8.564422607421875,-8.564422607421875,-11.166391372680664
