,0,1,2
0,7.469166393521466,8.860820099070102,8.75785823290861
1,7.650304552874988,8.894062423706055,8.705694765984257
2,7.7443448947954785,8.693698223934899,8.560905118531819
3,7.59476021392436,7.214116103739678,7.981177018563959
5,7.369422951227502,6.591510664058637,8.513994455941116
4,7.742431524735463,8.195176155959503,10.032638595677629
6,7.537887240059768,8.838906761362583,8.900501586817487
7,8.049185511432116,9.15786035030703,8.8891932402985
8,7.790809880027288,8.314592163472236,8.363427415678773
9,7.365762710571289,7.135602028762238,9.35603721715227
10,7.389810636979115,5.953687725791449,9.659676093089429
11,7.661627863630464,8.335053187985963,8.366189584852775
12,7.551067579245266,8.168657454961464,8.973218734354912
13,7.403476712673525,7.121014539501335,7.993993039674397
14,7.766392613664458,8.565116848523104,8.883260376845733
15,7.509734477272516,8.088003342061103,8.60944706639157
16,7.347905786731575,7.384601641304886,8.609786514089077
17,7.685118873209893,8.27607414631904,7.851021662844888
18,8.024408309067352,8.408653563487379,9.46176015153716
19,7.537087131451956,7.414605606658549,9.08708364027965
