,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-7.19140625,-7.69921875,-6.63671875,-6.30078125,-6.44140625,-6.8828125
1,-6.49609375,-8.0234375,-7.7890625,-5.84375,-6.51171875,-6.359375
2,-7.92578125,-7.45703125,-7.40234375,-6.92578125,-7.5625,-7.7421875
3,-7.76953125,-8.21875,-6.73828125,-6.62890625,-7.8671875,-7.7578125
4,-7.53515625,-7.91796875,-6.625,-6.60546875,-6.4609375,-6.359375
5,-8.5078125,-7.171875,-8.015625,-6.94140625,-6.46484375,-6.4765625
6,-6.92578125,-7.9609375,-7.05859375,-7.6328125,-7.828125,-6.109375
7,-8.375,-7.76953125,-6.65234375,-6.5078125,-7.47265625,-6.43359375
8,-8.125,-7.66796875,-7.28515625,-7.328125,-5.72265625,-5.87109375
9,-7.8671875,-7.296875,-7.67578125,-6.73046875,-6.51171875,-8.0
10,-7.78125,-8.5859375,-9.421875,-9.6171875,-8.7421875,-9.0
11,-9.1328125,-7.4296875,-6.55859375,-6.7109375,-6.4609375,-6.91796875
12,-8.1328125,-7.53515625,-8.2109375,-6.61328125,-6.453125,-6.609375
13,-9.03125,-6.82421875,-6.296875,-6.1640625,-5.80859375,-6.296875
14,-7.43359375,-7.859375,-7.1328125,-7.91796875,-8.1640625,-7.5078125
15,-8.296875,-7.6640625,-6.70703125,-6.87109375,-7.74609375,-7.640625
16,-10.609375,-8.171875,-6.95703125,-6.35546875,-6.68359375,-5.53125
17,-8.6640625,-7.66015625,-5.6015625,-6.08203125,-6.328125,-5.23828125
18,-7.83203125,-8.0625,-7.28515625,-7.30078125,-7.046875,-7.1953125
19,-7.546875,-7.0625,-5.98828125,-5.72265625,-6.19921875,-5.3515625
