,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-6.91796875,-6.578125,-6.65625,-6.48046875,-5.9453125,-6.61328125
1,-5.8671875,-7.046875,-6.29296875,-5.90625,-7.21875,-6.1328125
2,-6.96484375,-6.1796875,-5.39453125,-5.296875,-5.3203125,-5.41796875
3,-4.2734375,-5.79296875,-5.17578125,-5.453125,-5.3046875,-5.52734375
4,-6.03125,-6.953125,-5.67578125,-5.23828125,-5.4765625,-5.9609375
5,-4.15625,-7.12109375,-7.29296875,-6.59375,-6.62890625,-5.97265625
6,-5.73046875,-5.9375,-5.9375,-6.171875,-6.4765625,-6.09375
7,-7.28125,-7.1015625,-6.69140625,-6.55859375,-7.1875,-6.31640625
8,-5.27734375,-7.078125,-7.0625,-5.7421875,-5.85546875,-5.73046875
9,-5.578125,-7.26953125,-6.25390625,-5.609375,-6.12890625,-7.90234375
10,-6.37890625,-5.98828125,-6.875,-6.328125,-5.59765625,-5.4765625
11,-6.14453125,-6.67578125,-7.9140625,-5.546875,-5.66015625,-6.640625
12,-6.90625,-6.9375,-5.0703125,-5.9765625,-5.67578125,-6.39453125
13,-6.66015625,-6.265625,-5.15625,-5.90625,-5.23046875,-5.2578125
14,-5.78125,-6.48046875,-6.01171875,-6.01171875,-5.6796875,-5.74609375
15,-4.4609375,-5.328125,-5.42578125,-5.26953125,-5.5859375,-5.13671875
16,-5.09375,-5.77734375,-6.1875,-6.97265625,-6.18359375,-6.25
17,-3.994140625,-6.49609375,-5.22265625,-5.51953125,-5.61328125,-6.34375
18,-3.669921875,-6.2109375,-5.16015625,-5.07421875,-5.67578125,-6.26953125
19,-4.66796875,-5.91015625,-4.98828125,-5.1171875,-4.63671875,-6.3125
