,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-6.0234375,-5.640625,-5.38671875,-5.46875,-5.46875,-6.61328125
1,-5.25,-5.99609375,-5.67578125,-5.90625,-6.8515625,-6.1328125
2,-4.93359375,-4.5625,-6.19921875,-5.546875,-5.51171875,-5.41796875
3,-5.3828125,-4.87109375,-4.80859375,-4.8046875,-4.73046875,-5.52734375
4,-6.1171875,-5.63671875,-5.71875,-5.4609375,-5.7578125,-5.9609375
5,-5.0390625,-5.78515625,-7.515625,-6.39453125,-6.4921875,-5.97265625
6,-6.14453125,-5.21484375,-5.15234375,-5.375,-5.72265625,-6.09375
7,-5.16015625,-6.51171875,-6.00390625,-6.1328125,-6.9140625,-6.31640625
8,-5.00390625,-5.6484375,-6.1484375,-5.49609375,-5.390625,-5.73046875
9,-5.6328125,-5.7890625,-5.1953125,-5.26171875,-5.65234375,-7.90234375
10,-5.19140625,-4.94140625,-5.7578125,-5.84375,-6.2734375,-5.4765625
11,-5.515625,-6.0078125,-6.87109375,-5.44140625,-5.20703125,-6.640625
12,-6.1640625,-5.7109375,-5.09765625,-4.4296875,-5.05859375,-6.39453125
13,-5.171875,-5.5078125,-4.65234375,-5.9140625,-5.82421875,-5.2578125
14,-4.8203125,-5.46875,-5.09375,-4.94921875,-4.94921875,-5.74609375
15,-5.546875,-4.81640625,-5.4375,-4.49609375,-4.66015625,-5.13671875
16,-4.80078125,-4.8671875,-4.80078125,-6.12109375,-5.7890625,-6.25
17,-4.734375,-4.93359375,-5.44921875,-5.15625,-5.125,-6.34375
18,-4.61328125,-5.125,-5.578125,-5.21875,-5.21875,-6.26953125
19,-5.71875,-5.3984375,-4.87109375,-4.71484375,-5.01171875,-6.3125
