,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
1,-3.278783798217773,-7.252355575561523,-6.891281604766846,-7.023031234741211,-6.256828784942627,-7.079599380493164
3,-4.741097450256348,-7.052563667297363,-6.900699615478516,-6.870124816894531,-5.970058441162109,-5.454992294311523
8,-4.974582195281982,-4.946054458618164,-7.182891368865967,-5.7049560546875,-5.765807151794434,-6.070720672607422
2,-4.43062686920166,-6.288230419158936,-7.361863613128662,-6.9747161865234375,-6.72194766998291,-6.891785144805908
14,-4.040656566619873,-6.911803245544434,-6.8929362297058105,-7.033284664154053,-6.1901702880859375,-5.946478366851807
12,-3.715603828430176,-2.3212597370147705,-3.038618564605713,-6.084012985229492,-5.164648532867432,-2.566354274749756
21,-4.313189506530762,-3.980879068374634,-6.479871273040772,-5.756557464599609,-6.504695415496826,-7.004030704498291
23,-3.391273260116577,-5.306779384613037,-6.834361553192139,-6.419670581817627,-6.490233898162842,-7.240537643432617
9,-3.1897215843200684,-8.261764526367188,-7.2007832527160645,-7.898964881896973,-7.545622825622559,-6.858092308044434
11,-3.164844989776612,-7.851915836334228,-7.153537750244141,-7.097590923309326,-6.502999782562256,-6.1800055503845215
10,-4.413252830505371,-3.244806289672852,-3.9851999282836914,-4.354570388793945,-5.3169779777526855,-5.900290012359619
20,-4.618132591247559,-7.877811431884766,-6.5979413986206055,-5.910262107849121,-6.29662036895752,-6.188526630401611
0,-5.123508453369141,-7.311774253845215,-7.486965656280518,-6.382403373718262,-5.813258171081543,-5.449096202850342
17,-3.2964859008789062,-4.570482730865479,-6.5044355392456055,-6.513889789581299,-5.986047744750977,-6.785045623779297
18,-5.055051803588867,-7.269259929656982,-7.906935691833496,-7.2790207862854,-7.5249762535095215,-7.251626491546631
19,-4.486019134521484,-4.7060160636901855,-7.489799499511719,-7.630701541900635,-7.22841215133667,-7.929732799530029
16,-4.8645853996276855,-8.933197975158691,-9.32223129272461,-7.714198589324951,-7.914727687835693,-7.269223690032959
4,-3.655390739440918,-8.443427085876465,-7.318015098571777,-6.887476444244385,-6.923995494842529,-7.035418510437012
5,-4.405307292938232,-5.485037803649902,-7.394723892211914,-7.237858772277832,-6.6681413650512695,-6.320704936981201
13,-4.623880386352539,-7.026031970977783,-6.385803699493408,-6.442975044250488,-6.921326637268066,-6.243957042694092
6,-3.7296411991119385,-8.031771659851074,-7.057010650634766,-6.663361549377441,-6.69050407409668,-5.816883563995361
7,-3.54296875,-7.40234375,-7.21484375,-6.8046875,-6.69921875,-6.79296875
15,-3.244140625,-8.125,-8.0703125,-8.0546875,-8.265625,-7.6015625
