,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
1,-8.20799732208252,-8.748360633850098,-8.340991973876953,-8.18774127960205,-7.30751895904541,-7.922688007354736
3,-7.199858665466309,-8.605955123901367,-8.6033296585083,-8.323756217956543,-8.625909805297852,-8.725767135620117
8,-7.31944465637207,-7.955142974853516,-8.094258308410645,-8.25119400024414,-7.88020133972168,-8.134800910949707
2,-7.211300373077393,-8.901444435119629,-9.26717472076416,-8.97281265258789,-9.194758415222168,-9.083792686462402
14,-7.213766098022461,-8.564546585083008,-8.46880054473877,-8.560995101928711,-8.438398361206055,-8.353263854980469
12,-8.247323036193848,-7.465120315551758,-8.24693775177002,-7.323497772216797,-7.232916355133057,-6.456087589263916
21,-8.690336227416992,-8.598636627197266,-8.037211418151855,-8.181066513061523,-7.864345073699951,-7.566067218780518
23,-8.89469051361084,-8.220871925354004,-8.251344680786133,-6.64046573638916,-6.177738666534424,-6.190197467803955
9,-8.86917781829834,-9.745227813720703,-8.538146018981934,-8.26292610168457,-8.210518836975098,-8.539813041687012
0,-8.050483703613281,-8.711719512939453,-8.884490013122559,-8.882533073425293,-8.773720741271973,-8.965591430664062
10,-9.705925941467283,-9.39886474609375,-9.239824295043944,-9.61615753173828,-9.117121696472168,-9.4415283203125
17,-8.84107494354248,-8.66014575958252,-8.783761024475098,-8.767145156860352,-8.568649291992188,-7.010464668273926
11,-6.969170093536377,-8.03072738647461,-8.041105270385742,-7.928476333618164,-8.126784324645996,-8.242581367492676
18,-7.8793487548828125,-9.797812461853027,-8.918758392333984,-8.550861358642578,-7.43966007232666,-7.849561214447021
19,-7.220832824707031,-8.835204124450684,-8.370942115783691,-8.477132797241211,-7.9426774978637695,-7.662003993988037
16,-7.263455867767334,-7.421458721160889,-7.889861106872559,-8.563475608825684,-7.914229869842529,-8.10411262512207
4,-7.265684127807617,-8.297647476196289,-8.134139060974121,-7.916195869445801,-7.554043292999268,-7.851067066192627
20,-7.605606555938721,-7.892750740051269,-8.082117080688477,-8.483980178833008,-8.096931457519531,-8.20105266571045
5,-7.278387546539307,-9.027159690856934,-8.696233749389648,-8.05968189239502,-8.37589168548584,-8.417856216430664
13,-9.561320304870604,-8.48460865020752,-7.848082542419434,-8.425042152404785,-8.339282989501953,-8.379890441894531
6,-9.196060180664062,-6.657760143280029,-8.390707015991211,-8.040057182312012,-8.569985389709473,-8.508329391479492
7,-7.21875,-7.2734375,-8.328125,-8.34375,-8.203125,-8.1640625
15,-8.671875,-6.45703125,-6.7421875,-7.921875,-8.6796875,-8.7109375
