,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,-7.200563430786133,-9.926257133483888,-10.759127616882324,-10.106106758117676,-10.14462661743164,-10.159565925598145
1,-6.794018745422363,-9.13338851928711,-10.741785049438477,-10.637929916381836,-10.637929916381836,-11.383553504943848
2,-7.230654716491699,-7.553725719451904,-11.463974952697754,-11.041797637939451,-11.701523780822754,-11.760025024414062
4,-6.82547664642334,-9.665678977966309,-10.66291046142578,-10.246532440185549,-10.488489151000977,-10.68422794342041
3,-6.325503349304199,-6.038149833679199,-7.405632495880127,-8.68103313446045,-9.909780502319336,-10.97964859008789
5,-8.104291915893555,-9.921867370605469,-10.477774620056152,-8.824769020080566,-9.378595352172852,-10.495698928833008
7,-6.568758964538574,-6.552183151245117,-10.937948226928713,-9.979866981506348,-9.935195922851562,-11.185307502746582
6,-7.077408313751221,-11.160353660583496,-10.575410842895508,-10.859169960021973,-10.930805206298828,-10.95082950592041
15,-6.223411560058594,-6.779445648193359,-9.618440628051758,-9.987391471862791,-11.244873046875,-9.553242683410645
8,-6.879694938659668,-8.619853019714355,-10.733965873718262,-10.048246383666992,-10.599248886108398,-11.243043899536133
9,-8.27301025390625,-8.978288650512695,-8.646355628967285,-10.348898887634276,-10.637417793273926,-12.511652946472168
14,-6.724864482879639,-5.975259304046631,-10.213397026062012,-10.43333339691162,-7.591488838195801,-11.495219230651855
10,-7.453964710235596,-12.023764610290527,-10.593708992004396,-10.476676940917969,-11.573653221130373,-10.446366310119627
12,-6.997832775115967,-9.79075050354004,-11.010618209838867,-11.010618209838867,-11.873662948608398,-10.975748062133787
11,-7.065381050109863,-9.199172019958496,-11.11101531982422,-9.17609977722168,-10.364751815795898,-10.686216354370115
13,-7.62873649597168,-7.703857898712158,-11.616963386535645,-11.06362533569336,-9.418004989624023,-11.03338623046875
16,-8.104513168334961,-9.507772445678713,-11.334454536437988,-10.808258056640623,-11.07845687866211,-11.615852355957031
17,-7.854660511016846,-10.60035514831543,-10.620516777038574,-8.207426071166992,-7.804739475250244,-9.168241500854492
18,-7.813424587249756,-10.162582397460938,-11.414169311523438,-12.064051628112791,-9.911857604980469,-11.06316089630127
19,-7.504361152648926,-8.357723236083984,-10.747464179992676,-10.253782272338867,-10.697290420532228,-11.213434219360352
