,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-3.0390625,-3.369140625,-2.275390625,-3.486328125,-3.720703125,-3.388671875
1,-2.951171875,-2.822265625,-3.80859375,-3.15625,-3.126953125,-3.75
2,-2.58984375,-3.556640625,-3.955078125,-3.953125,-3.2734375,-2.828125
3,-2.17578125,-4.17578125,-3.48828125,-4.03125,-3.939453125,-4.40234375
4,-2.197265625,-3.68359375,-3.259765625,-3.24609375,-3.189453125,-3.373046875
5,-2.673828125,-3.427734375,-3.23046875,-1.2822265625,-1.3232421875,-3.640625
6,-2.712890625,-3.068359375,-4.03125,-3.103515625,-3.48828125,-4.55859375
7,-3.630859375,-3.326171875,-3.62890625,-3.806640625,-3.3203125,-3.4921875
8,-2.921875,-3.296875,-4.046875,-4.35546875,-4.14453125,-3.32421875
9,-2.43359375,-3.380859375,-3.8359375,-3.5859375,-3.568359375,-4.4296875
10,-2.666015625,-4.77734375,-3.037109375,-3.037109375,-3.078125,-4.02734375
11,-1.818359375,-4.234375,-4.91015625,-3.833984375,-3.087890625,-3.326171875
12,-2.287109375,-3.9375,-3.37890625,-3.228515625,-3.212890625,-3.8515625
13,-3.193359375,-2.0625,-2.787109375,-3.177734375,-3.173828125,-3.73828125
14,-3.259765625,-3.1484375,-3.150390625,-3.533203125,-3.36328125,-3.626953125
15,-2.123046875,-1.67578125,-1.6123046875,-2.82421875,-2.9296875,-3.54296875
16,-2.046875,-3.048828125,-3.818359375,-2.953125,-3.2421875,-3.177734375
17,-3.0078125,-3.74609375,-3.72265625,-3.19140625,-2.5390625,-3.646484375
18,-2.0546875,-2.65234375,-3.748046875,-4.1015625,-4.01171875,-3.677734375
19,-2.8515625,-3.3046875,-3.4609375,-2.833984375,-2.80078125,-3.56640625
