,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-11.625,-11.171875,-10.203125,-10.640625,-10.890625,-10.3515625
1,-7.3125,-11.296875,-11.7890625,-12.25,-11.2265625,-10.9375
2,-5.62890625,-12.34375,-13.0234375,-12.2109375,-10.1953125,-11.8984375
3,-7.26171875,-12.2890625,-9.984375,-9.8515625,-10.0703125,-10.1484375
4,-6.16796875,-11.1640625,-11.1171875,-11.015625,-10.8515625,-10.4921875
5,-5.96484375,-9.453125,-10.7421875,-10.234375,-9.71875,-10.984375
6,-5.2421875,-9.6875,-8.8125,-8.734375,-8.703125,-9.59375
7,-4.2890625,-11.078125,-9.78125,-10.046875,-9.734375,-9.4765625
8,-5.94140625,-10.1875,-9.5859375,-9.6484375,-8.453125,-9.4765625
9,-4.40234375,-11.765625,-9.609375,-8.8671875,-7.84375,-8.8828125
10,-6.01953125,-11.6953125,-9.625,-10.828125,-9.828125,-10.171875
11,-7.796875,-11.8671875,-12.375,-11.7890625,-12.1015625,-14.8984375
12,-5.3828125,-11.75,-11.8984375,-11.03125,-10.328125,-10.296875
13,-5.5546875,-11.9296875,-12.0859375,-12.5,-10.9921875,-11.484375
14,-13.8203125,-11.5390625,-11.5546875,-11.0546875,-10.203125,-9.7890625
15,-4.06640625,-11.3046875,-10.203125,-10.7421875,-10.578125,-10.53125
16,-4.79296875,-10.96875,-9.40625,-9.484375,-10.140625,-9.90625
17,-5.203125,-11.15625,-11.328125,-10.1953125,-10.0859375,-10.484375
18,-8.078125,-11.125,-10.875,-10.765625,-10.953125,-10.390625
19,-4.72265625,-11.515625,-9.671875,-10.8203125,-9.859375,-9.890625
