,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.869140625,-9.1328125,-10.4140625,-10.203125,-9.2734375,-10.3515625
1,-3.40625,-10.859375,-9.546875,-8.96875,-10.265625,-10.9375
2,-3.587890625,-10.453125,-11.6875,-11.3125,-9.03125,-11.8984375
3,-3.67578125,-9.1875,-9.3203125,-8.2578125,-9.484375,-10.1484375
4,-4.5625,-9.9375,-10.2578125,-9.1953125,-9.9296875,-10.4921875
5,-4.26171875,-8.0546875,-9.7421875,-9.421875,-8.8671875,-10.984375
6,-4.37109375,-9.8671875,-7.72265625,-8.1640625,-7.9453125,-9.59375
7,-3.759765625,-10.6171875,-9.4921875,-9.59375,-9.15625,-9.4765625
8,-2.69140625,-9.125,-8.3359375,-8.5234375,-8.359375,-9.4765625
9,-3.859375,-9.890625,-9.2734375,-8.203125,-8.3203125,-8.8828125
10,-3.658203125,-9.171875,-8.2890625,-9.65625,-9.21875,-10.171875
11,-4.3828125,-10.5546875,-11.2109375,-11.3984375,-11.1328125,-14.8984375
12,-3.759765625,-11.703125,-10.0703125,-11.3046875,-11.2890625,-10.296875
13,-4.50390625,-10.828125,-10.1015625,-9.9375,-10.671875,-11.484375
14,-3.59765625,-10.5078125,-10.796875,-8.4296875,-9.8671875,-9.7890625
15,-3.48046875,-10.2578125,-9.3671875,-10.2265625,-10.1171875,-10.53125
16,-3.625,-10.0703125,-9.078125,-8.75,-8.9375,-9.90625
17,-4.3828125,-9.6640625,-10.5625,-10.09375,-8.828125,-10.484375
18,-4.3125,-10.296875,-9.3671875,-10.6640625,-10.1796875,-10.390625
19,-4.0078125,-9.5390625,-9.546875,-9.90625,-8.703125,-9.890625
