,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-1.276545524597168,-0.4161608517169952,-2.552668571472168,-2.692023277282715,-2.928497791290283,-1.7182542085647583
1,-0.7296597361564636,-0.4302569031715393,-0.4215706884860992,-0.6446869373321533,-1.818175196647644,-2.883628368377685
2,-1.304023027420044,-1.0752317905426023,-1.0292928218841553,-0.0793409943580627,-0.0430508404970169,-0.100004032254219
3,-1.051264405250549,-1.790234088897705,-0.9010777473449708,-2.7720370292663574,-2.88798189163208,-3.0618271827697754
5,-0.8453388810157776,-0.960476577281952,-2.351362466812134,-2.7294511795043945,-2.8815534114837646,-2.464290142059326
7,-1.1021121740341189,-0.2556124031543731,-2.124725580215454,-2.4755215644836426,-2.7141478061676025,-2.424919366836548
6,-1.1948647499084473,-1.3823492527008057,-0.7760394811630249,-3.029517650604248,-3.1555275917053223,-3.108931064605713
8,-1.490621566772461,-0.7517141103744507,-1.268064022064209,-3.6982035636901855,-3.800915956497192,-3.900837182998657
9,-1.445470094680786,-1.4022750854492188,-2.497987747192383,-2.430410385131836,-1.9756650924682613,-2.972983121871948
10,-1.0435645580291748,-1.2682061195373535,-1.009596824645996,-3.030995607376098,-2.2240912914276123,-2.852999687194824
11,-1.013985276222229,-0.5924366116523743,-0.1528459936380386,-3.581829309463501,-3.5460293292999268,-4.1326446533203125
13,-0.8118873834609985,-0.7608892917633057,-0.94588965177536,-1.8466055393219,-1.6003013849258425,-2.0151405334472656
12,-2.161140918731689,-0.8548997044563293,-2.022402286529541,-2.6548619270324707,-3.012573719024658,-2.8232526779174805
14,-1.596981406211853,-0.4404293894767761,-0.4206694066524505,-0.8525183200836182,-1.8859293460845947,-1.8446139097213743
23,-1.0597116947174072,-0.5170724987983704,-0.5658643841743469,-2.629239797592163,-3.2258834838867188,-2.9951415061950684
16,-0.8709547519683838,-0.8009490966796875,-3.221358299255371,-2.3760035037994385,-3.200371742248535,-2.8326594829559326
17,-0.6543329954147339,-1.0862514972686768,-1.862100839614868,-1.8190996646881104,-2.0704143047332764,-2.30098819732666
18,-1.1874691247940063,-0.3464315235614776,-1.4833614826202393,-0.4647983908653259,-0.8612287640571594,-2.396183967590332
19,-1.4609214067459106,-0.7313238978385925,-1.6988301277160645,-2.8727214336395264,-3.0186500549316406,-3.059054374694824
4,-1.966243028640747,-0.3523581624031067,-3.0813820362091064,-3.56473445892334,-3.502601623535156,-2.737886905670166
22,-1.0702741146087646,-3.545532703399658,-2.5055253505706787,-2.3480262756347656,-2.2050819396972656,-2.4513161182403564
21,-0.8907513618469238,-0.9380359053611756,-0.8978003859519958,-0.710320234298706,-0.6970387101173401,-1.411168098449707
15,-0.9029470682144164,-0.8164787292480469,-2.216460466384888,-2.504314422607422,-3.0431909561157227,-2.7712602615356445
20,-0.9863875508308412,-0.797618567943573,-1.150592565536499,-1.1403590440750122,-0.7687840461730957,-2.2751901149749756
