,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,0.2447916666666666,0.515625,0.171875,0.0416666666666666,0.0416666666666666,0.140625
1,0.3697916666666667,0.2708333333333333,0.546875,0.234375,0.0416666666666666,0.0052083333333333
2,0.3697916666666667,0.375,0.1145833333333333,0.859375,0.9270833333333334,0.8489583333333334
3,0.3072916666666667,0.4635416666666667,0.34375,0.03125,0.0520833333333333,0.0104166666666666
4,0.171875,0.640625,0.046875,0.0260416666666666,0.015625,0.078125
5,0.171875,0.296875,0.046875,0.0260416666666666,0.0208333333333333,0.0520833333333333
6,0.21875,0.1666666666666666,0.2708333333333333,0.0520833333333333,0.0729166666666666,0.0208333333333333
7,0.1875,0.5,0.0520833333333333,0.140625,0.0989583333333333,0.0729166666666666
8,0.0989583333333333,0.4322916666666667,0.1180555555555555,0.0138888888888888,0.0208333333333333,0.0208333333333333
9,0.2361111111111111,0.3263888888888889,0.0138888888888888,0.0416666666666666,0.0625,0.0486111111111111
10,0.625,0.5555555555555556,0.2708333333333333,0.0277777777777777,0.0347222222222222,0.0069444444444444
11,0.3333333333333333,0.5277777777777778,0.6319444444444444,0.0069444444444444,0.0069444444444444,0.0208333333333333
12,0.3055555555555556,0.6180555555555556,0.2013888888888889,0.0347222222222222,0.0,0.0277777777777777
13,0.3680555555555556,0.6388888888888888,0.2013888888888889,0.0694444444444444,0.0486111111111111,0.0763888888888889
14,0.2430555555555555,0.7291666666666666,0.6319444444444444,0.1597222222222222,0.1111111111111111,0.0208333333333333
15,0.2152777777777778,0.4930555555555556,0.0972222222222222,0.0347222222222222,0.0347222222222222,0.0069444444444444
16,0.3125,0.2569444444444444,0.0208333333333333,0.0347222222222222,0.0347222222222222,0.0347222222222222
17,0.25,0.3958333333333333,0.1319444444444444,0.0972222222222222,0.0138888888888888,0.0277777777777777
18,0.1875,0.4236111111111111,0.0763888888888889,0.3472222222222222,0.2013888888888889,0.0208333333333333
19,0.1875,0.4791666666666667,0.125,0.0138888888888888,0.0069444444444444,0.034722222222222224
