,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.4082278907299042,-0.9055371880531312,-1.2674938440322876,-1.851684212684632,-1.1767735481262207,-2.1815285682678223
1,-0.5029081106185913,-0.9726861715316772,-0.2222105115652084,-0.2725251019001007,-0.2274343520402908,-0.2849083542823791
2,-1.1002202033996582,-0.6594308614730835,-0.2423474043607711,-0.2177659422159195,-0.4671196341514587,-1.989448070526123
3,-0.6049147844314575,-0.9929260015487672,-1.0040799379348757,-0.266966849565506,-0.4644765257835388,-0.2681342363357544
5,-0.3459275960922241,-1.244899034500122,-0.7025237083435059,-0.2987183332443237,-0.2533461153507232,-0.2368762493133545
7,-2.000570058822632,-2.7746176719665527,-2.92003870010376,-0.4545589089393616,-0.5053380727767944,-0.6674883961677551
6,-0.5010060667991638,-1.11176860332489,-1.500821828842163,-0.7790554761886597,-1.0707762241363523,-0.0661376789212226
8,-0.5960521101951599,-0.3773768842220306,-0.2617887556552887,-0.1845968067646026,-0.1554426848888397,-0.1670112758874893
9,-0.8171813488006592,-0.9026716947555542,-0.641036331653595,-0.4069588780403137,-0.275970846414566,-0.585391640663147
10,-1.528102159500122,-2.526338815689087,-0.5323498845100403,-0.2410686463117599,-0.3049657940864563,-0.3574357032775879
11,-1.5403176546096802,-2.368425369262696,-0.5150185823440552,-0.3871874511241913,-0.1994749754667282,-0.3360849618911743
13,-1.3801809549331665,-1.604999303817749,-0.6752243638038635,-0.2753663957118988,-0.3095701038837433,-0.2061246633529663
12,-0.8762151598930359,-1.9839787483215328,-0.8044166564941406,-1.0973654985427856,-0.4480110108852386,-0.8638781309127808
14,-1.083033561706543,-1.8503003120422363,-0.1349487155675888,-0.133789986371994,-0.1420428454875946,-0.236950933933258
23,-0.4891747236251831,-0.9050443768501282,-0.5458020567893982,-0.0999813824892044,-0.0910357683897018,-0.2483253479003906
16,-0.8471482992172241,-0.5256357192993164,-0.5768947005271912,-0.3036916553974151,-0.3584250509738922,-0.6129071712493896
17,-0.9632877111434937,-2.427234649658203,-0.6576167345046997,-0.2240497022867202,-0.1236038208007812,-0.2098409682512283
18,-1.5185527801513672,-1.263354778289795,-1.202836513519287,-0.1955198943614959,-0.1793285459280014,-0.4369522035121918
19,-1.0409170389175415,-0.5988128781318665,-0.8406488299369812,-0.2132510542869568,-0.1702445894479751,-0.4177130162715912
4,-0.9142005443572998,-1.3733915090560913,-0.2962369620800018,-0.220971018075943,-0.4762302041053772,-0.462911307811737
22,-0.9944963455200196,-2.114525556564331,-0.979908049106598,-1.1772325038909912,-2.058363914489746,-0.6469022631645203
21,-0.4897475242614746,-0.4014510810375213,-0.3969891965389251,-0.2228926122188568,-0.2413816601037979,-0.1475516408681869
15,-0.6881145238876343,-2.768306255340576,-0.5156537294387817,-3.1476407051086426,-1.1405969858169556,-2.0543630123138428
20,-0.3112183511257171,-1.9453136920928955,-0.1583819240331649,-0.1137719005346298,-0.2235396355390548,-0.3650677502155304
