,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,0.1319444444444444,0.0208333333333333,0.0208333333333333,0.0069444444444444,0.0208333333333333,0.0277777777777777
1,0.125,0.0069444444444444,0.0,0.0138888888888888,0.0,0.0
2,0.0694444444444444,0.0208333333333333,0.0833333333333333,0.0,0.0277777777777777,0.0069444444444444
3,0.0555555555555555,0.1041666666666666,0.0833333333333333,0.0416666666666666,0.0069444444444444,0.0069444444444444
4,0.2361111111111111,0.0555555555555555,0.0069444444444444,0.0694444444444444,0.0347222222222222,0.0138888888888888
5,0.0763888888888889,0.2708333333333333,0.0347222222222222,0.0208333333333333,0.0347222222222222,0.0
6,0.1111111111111111,0.0069444444444444,0.0416666666666666,0.0555555555555555,0.0069444444444444,0.0
7,0.0763888888888889,0.25,0.0138888888888888,0.1388888888888889,0.0277777777777777,0.0138888888888888
8,0.0902777777777777,0.1875,0.0625,0.0277777777777777,0.1388888888888889,0.1111111111111111
9,0.125,0.1944444444444444,0.1944444444444444,0.1180555555555555,0.0277777777777777,0.0
10,0.125,0.0416666666666666,0.0625,0.0486111111111111,0.0069444444444444,0.0069444444444444
11,0.1666666666666666,0.2083333333333333,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0
12,0.0972222222222222,0.1111111111111111,0.0138888888888888,0.0,0.0,0.0069444444444444
13,0.125,0.2777777777777778,0.0625,0.0069444444444444,0.0069444444444444,0.0069444444444444
14,0.1180555555555555,0.1041666666666666,0.0277777777777777,0.1111111111111111,0.0138888888888888,0.0208333333333333
15,0.0694444444444444,0.1041666666666666,0.0069444444444444,0.0277777777777777,0.0,0.0
16,0.2013888888888889,0.0694444444444444,0.0277777777777777,0.0277777777777777,0.1180555555555555,0.0208333333333333
17,0.0625,0.0208333333333333,0.0,0.0208333333333333,0.0069444444444444,0.0
18,0.1041666666666666,0.0694444444444444,0.2152777777777778,0.125,0.0208333333333333,0.0
19,0.1180555555555555,0.0486111111111111,0.0416666666666666,0.0347222222222222,0.0,0.0
