,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-1.3446661233901978,-3.49497938156128,-4.126269817352295,-4.865785121917725,-4.894880294799805,-4.60073184967041
1,-1.0664952993392944,-0.701686441898346,-0.4378306865692138,-3.310537815093994,-3.308155059814453,-5.971731662750244
2,-0.9068750143051147,-3.057723999023437,-3.181318521499634,-3.8334157466888414,-5.111522197723389,-4.210883617401123
3,-1.1862448453903198,-0.5153740048408508,-3.954664945602417,-4.4502482414245605,-4.193343162536621,-4.093513488769531
5,-0.9552754759788512,-4.530661582946777,-4.976168155670166,-4.892582416534424,-5.170364856719971,-5.139570236206055
7,-1.6174336671829224,-2.080982208251953,-1.9784080982208248,-3.722836494445801,-3.774967908859253,-3.2866718769073486
6,-1.9214768409729004,-0.7093575596809387,-0.9177037477493286,-4.18557071685791,-3.707845687866211,-2.9372384548187256
8,-1.2432351112365725,-0.6891498565673828,-1.2083606719970703,-0.4858417510986328,-3.843947172164917,-3.2302355766296387
9,-1.0915156602859497,-2.947659969329834,-3.892681360244751,-4.060383319854736,-4.1761474609375,-3.7529897689819336
10,-1.4474068880081177,-2.260491847991944,-2.979045391082764,-4.534459590911865,-5.62375545501709,-4.579153060913086
11,-1.6882097721099854,-2.0873615741729736,-2.345592975616455,-2.665677309036255,-4.287065505981445,-4.59213399887085
13,-1.3576217889785769,-3.352341890335083,-4.439302444458008,-4.09824275970459,-4.062350749969482,-4.060853481292725
12,-1.0860273838043213,-0.9032644629478456,-3.48865294456482,-4.203074455261231,-4.259307861328125,-4.230521202087402
14,-0.9439733624458312,-1.273310303688049,-3.913360118865967,-4.226038455963135,-3.899013996124268,-3.279260635375977
23,-1.018399953842163,-0.4699254035949707,-0.9027543067932128,-1.546502709388733,-4.185301303863525,-4.785137176513672
16,-1.0398428440093994,-0.540499210357666,-0.8491017818450928,-3.1733789443969727,-3.6475114822387695,-3.750689268112183
17,-0.963411271572113,-2.621579647064209,-3.3367176055908203,-4.111016750335693,-5.014875411987305,-5.459504127502441
18,-2.2754921913146973,-4.615047931671143,-4.192949295043945,-4.867816925048828,-4.893985271453857,-3.817629098892212
19,-2.4014806747436523,-0.5377718210220337,-3.422616004943848,-4.099643230438232,-4.732556343078613,-4.333931922912598
4,-1.08725905418396,-0.7646627426147461,-1.0317676067352295,-1.407732605934143,-1.5135849714279177,-0.7152014374732971
22,-0.8063675165176392,-0.9944801330566406,-1.9064446687698364,-1.7448253631591797,-5.213982582092285,-5.734211444854736
21,-1.1719478368759155,-0.7095299363136292,-1.8276057243347168,-4.365492820739746,-4.72052001953125,-4.619710922241211
15,-0.6717311143875122,-2.679689884185791,-2.636773109436035,-3.122084856033325,-3.090416193008423,-3.361697196960449
20,-1.1286967992782593,-1.1887176036834717,-2.814657688140869,-3.677320718765259,-4.682469367980957,-4.4867939949035645
