,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
1,-5.205667495727539,-11.12863063812256,-10.834086418151855,-10.90540885925293,-10.381665229797363,-9.902872085571287
3,-3.1615474224090576,-5.314199447631836,-9.463496208190918,-9.844250679016112,-9.75974941253662,-9.337260246276855
8,-3.576926946640014,-3.839086771011353,-9.179431915283203,-9.8838472366333,-9.81210231781006,-9.759799003601074
2,-3.661576509475708,-10.024845123291016,-9.407416343688965,-8.476724624633789,-9.320980072021484,-9.302953720092772
14,-3.1358065605163574,-9.907861709594728,-9.88652515411377,-9.755248069763184,-9.610650062561035,-8.665764808654785
12,-3.2358217239379883,-8.493707656860352,-9.994261741638184,-10.57333755493164,-10.71536922454834,-10.020674705505373
21,-4.887798309326172,-9.069767951965332,-9.907585144042969,-9.758623123168944,-9.817666053771973,-9.471267700195312
23,-4.935762882232666,-7.221333503723144,-10.557626724243164,-10.459111213684082,-10.013091087341309,-9.051549911499023
9,-4.543071269989014,-8.923505783081055,-10.890458106994627,-10.939172744750977,-10.889842987060549,-10.364961624145508
11,-4.745983600616455,-4.831355094909668,-4.766739368438721,-8.168573379516602,-9.720844268798828,-10.456903457641602
10,-4.189042091369629,-10.178839683532717,-10.073391914367676,-9.35214138031006,-9.58955192565918,-8.555188179016113
0,-5.486489295959473,-8.697151184082031,-8.775616645812988,-8.948004722595215,-9.553918838500977,-8.534019470214844
17,-4.767505645751953,-9.942672729492188,-10.859525680541992,-10.642961502075195,-10.798319816589355,-11.065991401672363
18,-4.940299987792969,-10.380695343017578,-10.27908420562744,-10.041829109191896,-10.377936363220217,-10.396588325500488
19,-3.0675947666168213,-9.710389137268066,-9.487817764282228,-9.614351272583008,-9.804287910461426,-9.024497032165527
16,-3.436906099319458,-10.150312423706056,-9.895713806152344,-9.655363082885742,-9.820337295532228,-9.75532054901123
4,-3.090382575988769,-11.27883529663086,-10.89229965209961,-9.888874053955078,-10.355196952819824,-9.22324275970459
20,-2.9157416820526123,-3.874446392059326,-9.889302253723145,-9.87818431854248,-9.36835765838623,-9.487000465393066
5,-3.076501846313477,-9.691522598266602,-9.658714294433594,-10.075977325439451,-10.144641876220703,-9.301490783691406
13,-4.765454292297363,-10.514507293701172,-10.149696350097656,-10.538631439208984,-10.208261489868164,-9.894455909729004
6,-5.451478004455566,-9.73511791229248,-9.324013710021973,-9.427292823791504,-9.899873733520508,-10.008917808532717
7,-3.013671875,-11.8125,-11.2734375,-11.0234375,-10.8984375,-10.53125
15,-4.45703125,-10.0859375,-9.953125,-9.4140625,-9.59375,-10.0390625
