,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,-3.71484375,-5.69921875,-5.94921875,-7.203125,-7.59765625,-7.5703125
1,-4.10546875,-5.87109375,-6.0,-5.92578125,-6.12109375,-7.640625
2,-3.697265625,-6.265625,-7.4375,-6.73828125,-6.9765625,-6.4765625
3,-3.490234375,-6.0234375,-7.05078125,-7.484375,-7.21484375,-6.546875
4,-4.546875,-6.046875,-6.45703125,-6.15625,-6.23828125,-7.0625
5,-3.173828125,-5.73828125,-6.359375,-6.40234375,-6.37109375,-6.7578125
6,-4.63671875,-5.79296875,-6.28125,-6.67578125,-6.6796875,-7.55859375
7,-2.96875,-5.85546875,-6.28515625,-6.33203125,-6.15234375,-6.2421875
8,-3.392578125,-6.1484375,-6.55859375,-6.50390625,-6.30078125,-7.98046875
9,-5.25390625,-6.953125,-6.48046875,-7.15234375,-8.2734375,-7.64453125
10,-4.19921875,-6.140625,-7.40234375,-6.44140625,-7.41015625,-6.30078125
11,-4.1171875,-5.91796875,-6.203125,-6.3203125,-6.390625,-6.44921875
12,-4.203125,-5.8125,-6.671875,-7.03515625,-7.8828125,-9.3203125
13,-3.509765625,-6.7109375,-7.00390625,-7.671875,-9.6171875,-9.4609375
14,-4.38671875,-6.171875,-6.62890625,-7.78125,-7.578125,-6.73046875
15,-5.13671875,-5.71875,-7.01171875,-8.90625,-9.5703125,-8.6328125
16,-3.44140625,-6.37890625,-5.9609375,-6.69921875,-7.515625,-7.8125
17,-3.279296875,-6.7265625,-6.06640625,-7.28515625,-8.3671875,-10.28125
18,-3.115234375,-5.59375,-5.3984375,-6.05078125,-5.890625,-6.55078125
19,-3.57421875,-6.546875,-6.52734375,-6.76953125,-7.84375,-6.22265625
