,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-1.9521484375,-6.62890625,-6.83203125,-7.8125,-7.48046875,-9.21875
1,-2.921875,-5.734375,-8.5234375,-7.57421875,-8.3359375,-7.91015625
2,-2.560546875,-6.90234375,-8.9453125,-9.2109375,-9.4609375,-8.3359375
3,-2.44140625,-6.86328125,-10.453125,-11.109375,-9.75,-9.6484375
4,-3.505859375,-7.47265625,-7.00390625,-6.90234375,-6.90234375,-9.515625
5,-2.044921875,-7.87109375,-7.50390625,-8.703125,-8.7578125,-9.890625
6,-2.171875,-6.6484375,-6.203125,-6.31640625,-6.1796875,-8.8515625
7,-2.51171875,-5.60546875,-6.07421875,-6.07421875,-6.07421875,-8.9609375
8,-2.0546875,-7.76953125,-7.3046875,-7.8671875,-9.1015625,-9.2421875
9,-2.7421875,-7.15234375,-7.1015625,-7.75390625,-9.0625,-9.25
10,-2.232421875,-8.015625,-7.70703125,-7.0703125,-7.140625,-9.140625
11,-2.33984375,-6.5078125,-6.0546875,-7.5234375,-8.2890625,-8.265625
12,-3.291015625,-9.328125,-9.4296875,-9.84375,-10.2421875,-8.4609375
13,-1.8330078125,-9.203125,-7.77734375,-7.81640625,-7.65234375,-7.67578125
14,-1.8388671875,-6.9296875,-6.61328125,-6.65234375,-6.62109375,-7.86328125
15,-2.513671875,-6.23046875,-7.26953125,-7.69921875,-7.27734375,-9.171875
16,-2.212890625,-7.7890625,-7.53515625,-8.2109375,-7.68359375,-9.015625
17,-2.6484375,-7.83203125,-6.890625,-8.0625,-9.2734375,-10.015625
18,-1.5859375,-7.02734375,-7.5546875,-7.79296875,-7.16796875,-9.3515625
19,-2.728515625,-6.95703125,-7.671875,-7.19140625,-6.23046875,-9.1640625
