,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.1927083333333333,0.0104166666666666,0.0,0.0052083333333333,0.0,0.0
1,0.5989583333333334,0.34375,0.4010416666666667,0.0,0.0,0.0
2,0.2135416666666666,0.0,0.015625,0.0,0.0,0.0
3,0.5364583333333334,0.0208333333333333,0.0572916666666666,0.0416666666666666,0.0625,0.0
4,0.28125,0.2708333333333333,0.0572916666666666,0.0364583333333333,0.0052083333333333,0.0
5,0.40625,0.0416666666666666,0.0052083333333333,0.0,0.0,0.0
6,0.5,0.015625,0.0052083333333333,0.0,0.0104166666666666,0.0
7,0.3333333333333333,0.0364583333333333,0.0572916666666666,0.0,0.0052083333333333,0.0
8,0.2760416666666667,0.0520833333333333,0.0260416666666666,0.015625,0.0,0.0
9,0.3020833333333333,0.0729166666666666,0.0260416666666666,0.0052083333333333,0.0260416666666666,0.0052083333333333
10,0.4322916666666667,0.0052083333333333,0.0,0.0052083333333333,0.0,0.0
11,0.390625,0.0104166666666666,0.0052083333333333,0.0,0.0052083333333333,0.0
12,0.1822916666666666,0.0625,0.0052083333333333,0.0572916666666666,0.0625,0.1145833333333333
13,0.1875,0.046875,0.015625,0.0,0.0,0.0
14,0.421875,0.0885416666666666,0.2447916666666666,0.0,0.0,0.0
15,0.234375,0.0208333333333333,0.015625,0.0,0.0,0.0
16,0.3125,0.0052083333333333,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333
17,0.4427083333333333,0.0,0.0,0.0,0.0,0.0
18,0.0892857142857142,0.1607142857142857,0.0059523809523809,0.0,0.0,0.0
19,0.1845238095238095,0.0238095238095238,0.0178571428571428,0.0416666666666666,0.0,0.0
