,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
1,-5.756221294403076,-11.521567344665527,-12.789434432983398,-12.613174438476562,-12.894805908203123,-12.072172164916992
3,-5.91193437576294,-6.615025997161865,-12.442618370056152,-12.927423477172852,-12.495718955993652,-11.406051635742188
8,-4.670676231384277,-5.722932815551758,-11.700206756591797,-10.83225440979004,-8.623053550720215,-11.628607749938965
2,-6.335920810699463,-12.35130786895752,-12.180432319641112,-12.333362579345703,-13.115682601928713,-12.98574447631836
14,-5.028250694274902,-7.7411956787109375,-9.731480598449709,-13.657118797302246,-13.981629371643066,-14.634902954101562
12,-5.099704265594482,-6.790989398956299,-10.041751861572266,-11.55148220062256,-12.038942337036133,-12.329142570495604
21,-7.000656127929688,-10.399433135986328,-11.716557502746582,-11.850947380065918,-11.529634475708008,-11.615592956542969
23,-6.337959289550781,-9.369892120361328,-12.584057807922363,-12.3561429977417,-12.159016609191896,-12.383871078491213
9,-6.001028060913086,-7.639262676239014,-12.96282958984375,-12.06692123413086,-12.628482818603516,-12.303518295288086
11,-5.145963668823242,-13.261970520019531,-13.322937965393066,-13.512435913085938,-12.885931015014648,-11.749876976013184
10,-5.217917442321777,-6.956340789794922,-10.21363353729248,-11.742283821105955,-10.711430549621582,-12.097009658813477
0,-5.775384426116943,-11.578303337097168,-13.316652297973633,-13.474740982055664,-13.611220359802246,-13.57642650604248
17,-5.685343265533447,-8.110515594482422,-9.222342491149902,-9.955851554870604,-12.850339889526367,-11.351093292236328
18,-5.856542587280273,-10.060735702514648,-12.43068504333496,-13.24207878112793,-12.968117713928224,-13.017000198364258
19,-5.104026794433594,-12.589158058166504,-13.669909477233888,-13.77924919128418,-13.60054874420166,-11.273926734924316
16,-5.88151216506958,-14.106212615966797,-14.34068775177002,-14.006251335144045,-13.676718711853027,-13.247572898864746
4,-6.198856830596924,-6.487688064575195,-12.05792236328125,-11.829106330871582,-11.352458000183104,-11.361249923706056
20,-5.435367584228516,-8.217300415039062,-11.630046844482422,-11.591275215148926,-11.140140533447266,-12.52032470703125
5,-7.151800632476807,-9.935870170593262,-12.277920722961426,-12.60189437866211,-12.44032096862793,-12.625526428222656
13,-5.566380023956299,-5.108293056488037,-10.945055961608888,-11.668811798095703,-11.915534019470217,-11.348859786987305
6,-7.882038116455078,-13.504901885986328,-12.44027042388916,-12.350448608398438,-12.174275398254396,-12.015809059143066
7,-5.3125,-9.953125,-12.0390625,-11.640625,-11.8671875,-11.515625
15,-4.69921875,-7.3359375,-11.4765625,-11.6796875,-11.4140625,-12.125
