,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-8.4453125,-4.7109375,-3.525390625,-11.546875,-12.828125,-6.4609375,-8.5859375,-11.0546875,-9.96875,-9.421875,-7.3515625,-5.5390625,-8.5390625,-16.1875,-20.625,-7.828125,-11.0,-12.6328125,-11.953125,-9.125,-5.828125,-4.8359375,-8.40625,-15.6953125,-21.484375,-7.609375,-11.1328125,-12.3046875,-13.046875,-9.0859375,-6.82421875,-6.80078125,-10.03125,-17.875,-22.828125,-8.2734375,-12.7890625,-14.078125,-15.359375,-10.421875,-7.875,-6.2109375,-8.8984375,-17.59375,-21.453125,-8.1015625,-11.9375,-14.078125,-13.5546875,-10.796875,-6.38671875,-6.05078125,-9.3125,-15.8515625,-21.234375,-8.25,-11.03125,-13.46875,-14.140625,-10.8828125
1,-6.46484375,-4.60546875,-3.15234375,-9.5078125,-10.25,-4.83984375,-7.07421875,-9.4296875,-8.484375,-7.6796875,-8.0546875,-6.296875,-9.0234375,-16.546875,-20.0625,-7.59375,-10.9140625,-12.5234375,-12.21875,-9.6875,-7.51953125,-6.04296875,-8.1875,-15.9765625,-18.8125,-7.00390625,-10.0703125,-11.359375,-11.171875,-9.171875,-8.4296875,-6.87890625,-9.2734375,-17.109375,-20.078125,-7.75390625,-11.453125,-12.234375,-12.171875,-9.8828125,-7.984375,-6.9609375,-8.671875,-16.78125,-21.046875,-7.6796875,-11.09375,-12.390625,-12.1796875,-9.6796875,-6.1484375,-5.921875,-7.8984375,-14.8046875,-20.0,-7.1015625,-9.7734375,-11.9296875,-12.0703125,-9.1640625
2,-8.6796875,-7.16015625,-5.08203125,-11.7578125,-11.8984375,-7.64453125,-8.765625,-9.28125,-10.171875,-9.078125,-7.2890625,-5.6796875,-9.3359375,-16.0,-20.859375,-7.4921875,-11.953125,-12.1953125,-12.6484375,-10.5078125,-8.0390625,-6.9609375,-8.34375,-16.1875,-21.046875,-7.1875,-11.8203125,-12.5703125,-12.1328125,-10.359375,-6.9140625,-5.6328125,-7.0546875,-14.421875,-18.546875,-6.8359375,-9.4609375,-10.1484375,-9.9296875,-8.375,-7.34375,-5.4609375,-6.6875,-14.2734375,-18.34375,-6.78125,-9.546875,-10.65625,-9.734375,-8.3984375,-7.41015625,-6.10546875,-9.109375,-16.15625,-19.734375,-7.91015625,-10.3671875,-11.9296875,-11.75,-9.515625
3,-8.3984375,-7.22265625,-4.76953125,-8.640625,-11.2421875,-8.2890625,-6.64453125,-9.3125,-9.875,-8.84375,-8.421875,-7.125,-9.234375,-17.078125,-20.96875,-8.296875,-11.234375,-13.6015625,-12.4296875,-9.984375,-8.515625,-7.5078125,-9.1640625,-17.234375,-21.3125,-8.6171875,-11.78125,-13.796875,-13.1015625,-11.0625,-8.578125,-6.8828125,-9.25,-18.09375,-21.734375,-9.3828125,-11.625,-13.75,-12.734375,-10.53125,-8.3125,-7.9375,-10.3671875,-18.984375,-22.078125,-10.390625,-12.7109375,-13.5390625,-14.59375,-11.15625,-6.1015625,-6.25,-8.2421875,-14.390625,-20.1875,-7.296875,-9.65625,-11.8359375,-12.5234375,-9.359375
4,-10.09375,-7.79296875,-5.90234375,-10.890625,-13.65625,-8.96875,-9.78125,-10.921875,-11.671875,-10.3359375,-8.640625,-7.34375,-9.3515625,-17.546875,-22.3125,-8.7109375,-11.9765625,-14.5859375,-13.7265625,-11.09375,-7.87890625,-6.98046875,-8.234375,-16.25,-21.421875,-8.2265625,-11.4453125,-13.3203125,-13.125,-10.5859375,-7.83984375,-7.09765625,-9.1953125,-16.953125,-21.953125,-8.5625,-11.5859375,-12.5,-13.3125,-10.1015625,-7.796875,-7.421875,-10.3125,-18.84375,-22.578125,-8.65625,-13.1953125,-11.8359375,-14.75,-10.65625,-7.80078125,-6.76953125,-10.1953125,-17.640625,-22.109375,-8.5546875,-11.703125,-13.375,-13.8671875,-10.5625
5,-8.921875,-6.73828125,-4.25390625,-10.1171875,-11.4296875,-7.68359375,-8.671875,-8.9140625,-9.484375,-8.59375,-7.37109375,-5.94921875,-7.83203125,-15.203125,-19.46875,-6.88671875,-10.21875,-11.515625,-11.671875,-9.21875,-8.4296875,-6.33203125,-8.03125,-15.84375,-21.375,-8.375,-11.34375,-12.3671875,-11.9140625,-9.390625,-7.796875,-6.234375,-8.2109375,-15.203125,-20.59375,-7.953125,-10.65625,-11.4921875,-11.921875,-8.828125,-8.3359375,-6.73828125,-8.71875,-17.1875,-21.125,-8.296875,-11.390625,-11.1796875,-12.15625,-9.3359375,-7.2421875,-6.1328125,-7.3125,-15.171875,-17.859375,-6.71875,-9.984375,-12.03125,-10.2421875,-9.0390625
6,-8.2890625,-5.6640625,-4.15625,-10.0,-10.7734375,-6.90625,-7.96875,-9.640625,-8.75,-8.3046875,-7.73828125,-5.90234375,-7.90234375,-16.09375,-18.546875,-7.48046875,-9.8828125,-11.9609375,-10.984375,-9.0703125,-7.39453125,-5.04296875,-6.75390625,-14.640625,-17.015625,-7.11328125,-9.1484375,-11.5625,-9.453125,-8.609375,-7.375,-5.0546875,-6.734375,-14.6875,-17.0625,-7.09375,-9.1328125,-11.5546875,-9.46875,-8.6171875,-7.765625,-5.421875,-7.0546875,-15.296875,-17.8125,-7.265625,-9.5703125,-11.9140625,-10.1796875,-8.9609375,-7.89453125,-6.08984375,-9.0078125,-16.796875,-19.125,-7.87109375,-10.71875,-12.78125,-11.84375,-10.03125
7,-10.484375,-7.53125,-5.2734375,-12.4296875,-12.6015625,-9.15625,-10.078125,-11.2578125,-10.5859375,-9.734375,-7.8125,-5.765625,-7.6640625,-16.03125,-19.0625,-7.03125,-10.7578125,-12.3515625,-11.21875,-9.203125,-7.86328125,-6.26953125,-8.3984375,-16.546875,-19.59375,-7.94140625,-10.4609375,-12.1171875,-11.859375,-9.6796875,-7.578125,-6.53125,-8.703125,-16.5625,-20.484375,-8.34375,-11.328125,-12.375,-11.6171875,-10.1171875,-6.84375,-7.1328125,-8.7578125,-17.28125,-22.0625,-8.5703125,-12.5546875,-12.5390625,-13.46875,-10.21875,-6.9609375,-7.65625,-10.28125,-17.0625,-21.125,-8.6015625,-12.4765625,-12.5546875,-13.7890625,-10.0234375
8,-10.0625,-7.51171875,-5.52734375,-10.8359375,-11.9375,-8.9140625,-8.1484375,-10.4375,-10.1875,-9.359375,-7.09765625,-5.54296875,-7.83203125,-15.265625,-19.296875,-6.85546875,-10.3359375,-11.8203125,-10.734375,-9.1484375,-6.515625,-5.0,-8.5078125,-14.7421875,-22.140625,-8.375,-10.484375,-11.65625,-12.6640625,-9.4453125,-6.56640625,-5.05859375,-9.1171875,-14.890625,-22.0625,-8.484375,-10.703125,-11.2578125,-13.0078125,-9.3203125,-7.01171875,-4.18359375,-7.64453125,-13.203125,-20.46875,-7.70703125,-9.328125,-10.46875,-10.921875,-8.890625,-6.2890625,-6.375,-8.34375,-16.203125,-19.296875,-7.7109375,-10.265625,-10.5859375,-11.3828125,-8.5625
9,-7.92578125,-6.77734375,-3.83984375,-9.71875,-12.171875,-6.62109375,-7.80078125,-9.4140625,-9.8671875,-8.5546875,-6.58203125,-4.95703125,-7.23828125,-15.2265625,-20.703125,-6.67578125,-10.6328125,-11.921875,-11.5,-9.9609375,-6.34765625,-4.17578125,-6.09765625,-13.6796875,-18.875,-5.86328125,-9.3359375,-11.0546875,-9.28125,-9.140625,-6.16796875,-4.42578125,-6.92578125,-13.0859375,-18.171875,-6.37890625,-8.640625,-9.140625,-8.8671875,-8.2734375,-6.328125,-4.5625,-7.2890625,-13.625,-19.4375,-6.71875,-9.0546875,-9.25,-9.65625,-8.453125,-5.23828125,-5.56640625,-8.171875,-14.8984375,-20.75,-6.81640625,-10.0234375,-11.28125,-11.8046875,-9.171875
10,-8.46875,-6.39453125,-4.62109375,-9.359375,-11.4375,-8.2265625,-7.46484375,-9.765625,-9.6171875,-9.1015625,-7.64453125,-6.46484375,-8.59375,-16.421875,-20.4375,-7.48046875,-10.78125,-12.828125,-11.9609375,-10.1953125,-6.98046875,-5.89453125,-7.48828125,-14.3984375,-19.875,-6.98046875,-10.734375,-12.4140625,-11.8515625,-9.828125,-8.0546875,-7.01171875,-8.3984375,-16.203125,-20.953125,-8.34375,-11.4296875,-13.5703125,-12.7109375,-10.1953125,-8.1796875,-6.8359375,-8.03125,-15.890625,-20.078125,-7.5546875,-11.5078125,-12.0703125,-11.9140625,-9.625,-5.57421875,-5.19921875,-7.12109375,-13.421875,-17.03125,-6.13671875,-9.6015625,-10.5625,-10.203125,-9.125
