,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-7.98046875,-6.86328125,-4.25390625,-9.0078125,-10.4140625,-7.75390625,-6.79296875,-9.0546875,-9.5078125,-8.0625,-6.22265625,-4.35546875,-5.75390625,-11.953125,-16.859375,-5.65234375,-8.6796875,-10.4140625,-9.0234375,-8.0859375,-6.99609375,-5.58984375,-8.59375,-15.25,-21.0625,-7.36328125,-10.953125,-11.1640625,-12.7421875,-8.546875,-7.13671875,-6.26171875,-8.5859375,-15.2890625,-20.203125,-7.29296875,-11.5859375,-12.6015625,-13.109375,-8.9453125,-7.82421875,-6.45703125,-8.8671875,-17.703125,-20.421875,-7.62890625,-11.6328125,-13.25,-13.2890625,-10.4453125,-6.38671875,-6.05078125,-9.3125,-15.8515625,-21.234375,-8.25,-11.03125,-13.46875,-14.140625,-10.8828125
1,-8.09375,-7.52734375,-5.30078125,-9.1484375,-10.5234375,-8.2734375,-7.17578125,-8.9140625,-10.0078125,-8.8046875,-6.5625,-4.5625,-6.0859375,-12.4140625,-16.390625,-5.3984375,-8.1484375,-11.09375,-9.3515625,-8.390625,-6.0859375,-4.5390625,-6.1484375,-13.3046875,-16.234375,-5.515625,-8.875,-10.8203125,-9.09375,-8.6640625,-7.31640625,-6.25390625,-8.078125,-15.40625,-18.96875,-6.79296875,-10.7265625,-11.375,-11.484375,-8.9765625,-7.67578125,-7.19140625,-9.140625,-17.234375,-21.28125,-7.98046875,-11.484375,-12.515625,-12.9609375,-9.859375,-6.1484375,-5.921875,-7.8984375,-14.8046875,-20.0,-7.1015625,-9.7734375,-11.9296875,-12.0703125,-9.1640625
2,-8.8046875,-7.5859375,-5.4921875,-10.09375,-11.6328125,-8.6953125,-7.8828125,-9.28125,-10.7109375,-8.6953125,-6.46484375,-5.17578125,-7.51171875,-13.359375,-18.4375,-6.27734375,-9.6796875,-10.7265625,-10.8203125,-8.78125,-7.49609375,-6.05859375,-7.29296875,-14.6171875,-19.3125,-6.24609375,-10.6796875,-11.046875,-10.7265625,-9.25,-6.58984375,-5.66015625,-6.91015625,-13.796875,-17.484375,-6.35546875,-9.140625,-10.125,-9.703125,-8.3046875,-6.69140625,-5.07421875,-6.30078125,-13.0078125,-16.796875,-6.28515625,-9.1171875,-9.8671875,-8.6953125,-8.171875,-7.41015625,-6.10546875,-9.109375,-16.15625,-19.734375,-7.91015625,-10.3671875,-11.9296875,-11.75,-9.515625
3,-8.28125,-7.30078125,-4.93359375,-9.125,-11.3046875,-8.140625,-7.34765625,-8.984375,-10.28125,-8.4921875,-6.96484375,-5.26171875,-6.98828125,-14.078125,-18.421875,-6.36328125,-9.9296875,-11.453125,-10.84375,-8.7890625,-6.05859375,-5.29296875,-6.90234375,-12.5078125,-17.28125,-6.51171875,-8.703125,-10.8671875,-10.828125,-9.1015625,-7.38671875,-6.16015625,-7.85546875,-15.34375,-19.671875,-7.94921875,-10.171875,-12.5234375,-11.5078125,-9.5703125,-6.95703125,-6.69921875,-8.28125,-14.8515625,-18.71875,-8.1875,-9.8359375,-10.984375,-11.9765625,-8.7109375,-6.1015625,-6.25,-8.2421875,-14.390625,-20.1875,-7.296875,-9.65625,-11.8359375,-12.5234375,-9.359375
4,-9.46875,-8.4765625,-5.78125,-9.84375,-11.9765625,-10.0078125,-8.421875,-9.953125,-11.0078125,-9.296875,-8.3046875,-6.6015625,-8.1328125,-16.3125,-20.8125,-7.7890625,-11.65625,-13.8828125,-12.8828125,-10.1484375,-7.08984375,-6.07421875,-6.96484375,-14.4140625,-19.03125,-7.22265625,-9.890625,-12.046875,-11.25,-9.6015625,-7.8359375,-6.4765625,-8.0546875,-16.046875,-20.453125,-7.8828125,-11.140625,-12.0,-12.09375,-9.6875,-7.56640625,-7.37109375,-10.109375,-17.875,-21.90625,-8.71875,-13.125,-11.8984375,-14.5859375,-10.828125,-7.80078125,-6.76953125,-10.1953125,-17.640625,-22.109375,-8.5546875,-11.703125,-13.375,-13.8671875,-10.5625
5,-8.125,-6.84375,-4.4921875,-8.7734375,-10.78125,-7.8515625,-7.265625,-8.84375,-9.9296875,-8.5390625,-7.36328125,-5.56640625,-6.33203125,-13.671875,-18.53125,-5.72265625,-9.390625,-11.5859375,-10.421875,-8.7578125,-6.43359375,-5.76171875,-6.55859375,-12.84375,-18.296875,-6.73828125,-8.828125,-10.578125,-10.3359375,-8.2421875,-7.52734375,-5.58984375,-7.47265625,-14.8046875,-19.75,-7.62890625,-9.9765625,-11.1171875,-11.0234375,-8.59375,-7.81640625,-6.53515625,-8.8515625,-16.140625,-20.953125,-8.0078125,-11.2109375,-10.9296875,-12.2421875,-9.1953125,-7.2421875,-6.1328125,-7.3125,-15.171875,-17.859375,-6.71875,-9.984375,-12.03125,-10.2421875,-9.0390625
6,-8.1640625,-7.07421875,-5.15234375,-9.125,-10.171875,-7.72265625,-6.90234375,-9.4375,-9.796875,-8.3828125,-6.5546875,-4.4609375,-6.21875,-13.46875,-16.078125,-6.0859375,-8.34375,-11.0625,-9.4375,-8.6875,-7.109375,-5.1015625,-6.75,-13.9765625,-16.21875,-7.0390625,-8.8828125,-11.4609375,-9.515625,-8.7734375,-7.109375,-5.1015625,-6.75,-13.9765625,-16.21875,-7.0390625,-8.8828125,-11.4609375,-9.515625,-8.7734375,-7.109375,-5.1015625,-6.75,-13.9765625,-16.21875,-7.0390625,-8.8828125,-11.4609375,-9.515625,-8.7734375,-7.89453125,-6.08984375,-9.0078125,-16.796875,-19.125,-7.87109375,-10.71875,-12.78125,-11.84375,-10.03125
7,-10.6171875,-9.3828125,-6.78515625,-12.265625,-13.109375,-10.234375,-10.421875,-10.9375,-11.7734375,-10.5703125,-6.7421875,-4.890625,-6.3984375,-13.6640625,-16.75,-6.078125,-9.3203125,-11.4921875,-9.671875,-8.5625,-7.39453125,-5.42578125,-7.00390625,-14.7265625,-18.09375,-6.69140625,-10.234375,-11.4765625,-10.4453125,-8.671875,-7.46875,-5.875,-7.65625,-14.3828125,-18.4375,-6.828125,-10.140625,-10.9296875,-10.890625,-8.7890625,-6.234375,-5.234375,-6.5078125,-13.21875,-18.53125,-6.3671875,-10.125,-11.0,-10.3515625,-8.453125,-6.9609375,-7.65625,-10.28125,-17.0625,-21.125,-8.6015625,-12.4765625,-12.5546875,-13.7890625,-10.0234375
8,-8.234375,-7.2578125,-5.265625,-8.8671875,-10.1875,-8.21875,-6.8671875,-8.9140625,-9.765625,-8.75,-6.26953125,-5.07421875,-6.87109375,-13.1171875,-17.703125,-6.13671875,-9.3984375,-10.7578125,-10.0859375,-8.6953125,-5.44921875,-4.73046875,-7.17578125,-12.578125,-20.0625,-6.82421875,-9.375,-9.2890625,-10.984375,-7.68359375,-6.0703125,-4.8515625,-7.9765625,-13.453125,-20.03125,-7.1953125,-9.75,-9.8359375,-11.5546875,-8.1875,-6.26953125,-4.51171875,-7.23046875,-12.453125,-19.796875,-6.82421875,-9.375,-10.21875,-11.125,-8.5234375,-6.2890625,-6.375,-8.34375,-16.203125,-19.296875,-7.7109375,-10.265625,-10.5859375,-11.3828125,-8.5625
9,-9.078125,-7.90234375,-5.58984375,-9.859375,-11.453125,-8.9765625,-8.0703125,-9.4375,-10.4140625,-9.078125,-7.1875,-5.75,-7.3125,-14.859375,-19.921875,-6.484375,-10.96875,-12.390625,-11.3671875,-9.65625,-6.171875,-4.375,-5.9375,-12.46875,-18.125,-5.5859375,-9.2578125,-11.21875,-9.1484375,-8.828125,-5.515625,-4.6875,-6.4609375,-12.265625,-17.4375,-6.0078125,-8.0625,-8.796875,-9.1875,-7.8984375,-5.53515625,-4.92578125,-6.85546875,-12.703125,-18.3125,-6.22265625,-8.3046875,-8.65625,-10.0,-7.89453125,-5.23828125,-5.56640625,-8.171875,-14.8984375,-20.75,-6.81640625,-10.0234375,-11.28125,-11.8046875,-9.171875
