,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-3.34375,-5.58203125,-9.2578125,-9.171875,-8.1640625,-9.765625
1,-5.375,-9.0625,-9.90625,-9.9765625,-10.03125,-10.90625
2,-5.39453125,-10.125,-9.6640625,-10.5625,-9.609375,-9.6953125
3,-3.740234375,-5.97265625,-9.4375,-9.4453125,-10.0703125,-10.0
4,-3.341796875,-4.2578125,-10.28125,-11.046875,-9.03125,-9.6015625
5,-2.91015625,-9.7265625,-9.6015625,-8.5390625,-8.890625,-8.9765625
6,-3.837890625,-6.14453125,-8.890625,-8.5546875,-9.484375,-10.8828125
7,-3.318359375,-6.66015625,-9.484375,-9.8671875,-9.234375,-9.421875
8,-3.998046875,-5.48828125,-6.19921875,-10.3984375,-9.640625,-9.90625
9,-3.115234375,-4.08203125,-10.03125,-9.7421875,-9.6640625,-10.4453125
10,-3.767578125,-9.4609375,-9.9765625,-8.6875,-8.6875,-9.2734375
11,-2.853515625,-5.546875,-9.6640625,-8.578125,-9.6171875,-10.046875
12,-3.0078125,-2.2421875,-10.28125,-10.1484375,-8.9921875,-9.9609375
13,-4.08984375,-11.265625,-9.75,-9.5234375,-9.1171875,-10.296875
14,-3.26953125,-5.27734375,-9.3515625,-9.71875,-9.0234375,-10.0390625
15,-2.3828125,-3.263671875,-4.734375,-10.46875,-9.203125,-9.2890625
16,-3.51953125,-6.0390625,-8.65625,-9.875,-9.6796875,-9.7734375
17,-3.59765625,-7.6328125,-7.93359375,-10.6015625,-9.09375,-9.6328125
18,-2.9921875,-3.845703125,-8.0078125,-9.2578125,-10.2734375,-8.7734375
19,-2.796875,-9.421875,-9.1875,-10.0703125,-10.234375,-10.1328125
