,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,-6.673577308654785,-5.752213478088379,-5.672359943389893,-6.525766849517822,-6.692296028137207,-6.794307231903076
1,-6.927353858947754,-5.385746479034424,-5.97510290145874,-7.163678169250488,-7.117940902709961,-6.578051090240479
2,-6.901763439178467,-5.854280471801758,-5.812506675720215,-5.330307960510254,-6.202078819274902,-6.252904891967773
3,-6.818090915679932,-5.574748992919922,-6.229254245758057,-6.839027404785156,-6.505064487457275,-6.637292861938477
5,-6.79058313369751,-5.894064426422119,-5.681396007537842,-5.947024345397949,-5.859513282775879,-5.258572101593018
7,-7.32009220123291,-6.33033561706543,-6.897026062011719,-6.3093581199646,-6.49913501739502,-6.2355055809021
6,-6.889326095581055,-5.954089641571045,-5.916728019714356,-5.675573825836182,-6.188113212585449,-6.222630977630615
8,-5.899502277374268,-5.440217018127441,-5.951733112335205,-5.933976173400879,-7.077990531921387,-6.614243030548096
9,-7.01558256149292,-5.895525932312012,-5.8856282234191895,-6.766695499420166,-6.982810974121094,-6.872806072235107
10,-6.6776652336120605,-5.567399501800537,-5.592165946960449,-6.750680923461914,-6.752353191375732,-7.266212940216064
11,-7.1014814376831055,-5.409379005432129,-6.238569259643555,-5.30556058883667,-6.46014404296875,-6.639646530151367
13,-6.759410858154297,-5.972127914428711,-6.042675018310547,-6.691927433013916,-6.712203502655029,-6.648757457733154
12,-6.382604122161865,-6.322901725769043,-6.438311100006104,-6.467810153961182,-6.775827407836914,-7.26332950592041
14,-7.28583288192749,-4.895523548126221,-5.202433109283447,-5.388400077819824,-5.9312262535095215,-5.687124252319336
23,-6.883455753326416,-4.750319957733154,-5.015176773071289,-4.859762668609619,-5.599911212921143,-5.576849937438965
16,-7.410512924194336,-6.06663703918457,-6.075499057769775,-7.09559965133667,-7.147195816040039,-6.511326789855957
17,-6.2685160636901855,-6.259933948516846,-5.679516315460205,-6.219942569732666,-6.0605669021606445,-6.028329849243164
18,-6.33625602722168,-5.945832252502441,-5.7109198570251465,-5.1487884521484375,-5.435789108276367,-5.543035507202148
19,-6.728936195373535,-5.7597198486328125,-5.736120700836182,-6.04544734954834,-6.659336566925049,-6.549745082855225
4,-6.318635940551758,-6.209841251373291,-6.244842529296875,-6.036118507385254,-6.545917510986328,-6.946545124053955
22,-6.939621925354004,-5.469949722290039,-6.52265214920044,-6.435880184173584,-6.674768924713135,-6.21358060836792
21,-6.6525492668151855,-5.8145904541015625,-6.904629230499268,-6.9745869636535645,-6.676601409912109,-6.803465843200684
15,-6.206969738006592,-6.07043981552124,-6.571266174316406,-5.376354694366455,-6.699302673339844,-6.280592918395996
20,-7.125293254852295,-5.941671848297119,-5.767039299011231,-5.84132194519043,-5.573866367340088,-6.229608535766602
