,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.314453125,-7.484375,-6.9609375,-6.171875,-5.98046875,-5.296875
1,-3.783203125,-6.58203125,-6.10546875,-6.0859375,-6.28515625,-6.140625
2,-3.06640625,-8.7421875,-8.0625,-7.04296875,-5.7265625,-6.02734375
3,-2.65234375,-6.91015625,-6.69140625,-6.390625,-6.53515625,-7.125
4,-1.99609375,-6.7109375,-6.76171875,-6.7265625,-6.1875,-5.9296875
5,-2.80859375,-7.08984375,-6.50390625,-7.16015625,-6.2265625,-6.625
6,-3.203125,-7.0859375,-6.80078125,-7.25,-6.86328125,-7.12890625
7,-2.771484375,-8.109375,-6.734375,-5.44921875,-5.609375,-5.5
8,-3.201171875,-7.3984375,-6.72265625,-5.609375,-4.97265625,-5.28515625
9,-3.279296875,-7.546875,-6.796875,-6.46484375,-7.57421875,-7.26171875
10,-3.197265625,-6.921875,-6.46484375,-8.0390625,-7.57421875,-6.8671875
11,-2.240234375,-6.9921875,-6.265625,-5.50390625,-6.01171875,-5.64453125
12,-3.326171875,-7.05859375,-6.34765625,-7.62890625,-6.3671875,-6.37890625
13,-3.142578125,-5.6875,-7.328125,-6.61328125,-6.23828125,-6.4296875
14,-3.478515625,-3.46875,-3.3515625,-1.38671875,-6.234375,-5.86328125
15,-2.513671875,-7.046875,-6.71484375,-6.66015625,-6.2734375,-5.734375
16,-2.619140625,-6.1796875,-5.796875,-5.81640625,-5.86328125,-6.14453125
17,-3.671875,-4.8515625,-7.3203125,-7.3125,-7.296875,-6.65234375
18,-3.29296875,-4.29296875,-6.46875,-6.1796875,-5.57421875,-5.796875
19,-3.541015625,-8.3203125,-7.8125,-8.9296875,-8.0,-7.8515625
