,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-2.650390625,-6.53515625,-6.25390625,-5.45703125,-5.6875,-5.296875
1,-3.328125,-5.9375,-5.3125,-5.50390625,-6.0078125,-6.140625
2,-2.74609375,-8.0390625,-7.62890625,-6.3203125,-5.8125,-6.02734375
3,-1.9677734375,-6.17578125,-5.98828125,-5.9140625,-5.9140625,-7.125
4,-1.77734375,-5.625,-6.21875,-5.67578125,-5.77734375,-5.9296875
5,-1.89453125,-6.73828125,-6.52734375,-6.58203125,-6.25,-6.625
6,-2.71484375,-5.9921875,-6.25390625,-6.25390625,-6.25390625,-7.12890625
7,-2.333984375,-7.94140625,-6.52734375,-4.94921875,-4.8984375,-5.5
8,-2.5390625,-6.96484375,-5.98046875,-5.5,-4.9921875,-5.28515625
9,-2.701171875,-6.65625,-6.3046875,-6.3046875,-6.3046875,-7.26171875
10,-3.181640625,-5.84375,-6.47265625,-6.26953125,-7.15625,-6.8671875
11,-1.6748046875,-6.51171875,-6.3671875,-6.37890625,-6.19921875,-5.64453125
12,-2.158203125,-6.078125,-6.31640625,-6.9375,-5.87890625,-6.37890625
13,-2.611328125,-4.3359375,-7.390625,-6.1328125,-5.65234375,-6.4296875
14,-3.2734375,-2.498046875,-2.076171875,-1.3369140625,-6.01171875,-5.86328125
15,-2.30078125,-5.86328125,-6.85546875,-6.1640625,-5.8046875,-5.734375
16,-2.197265625,-5.9609375,-5.50390625,-5.53515625,-5.48828125,-6.14453125
17,-2.505859375,-4.58984375,-6.859375,-7.05859375,-6.28515625,-6.65234375
18,-2.34375,-1.1376953125,-5.94921875,-5.52734375,-5.359375,-5.796875
19,-2.69921875,-7.83203125,-7.6015625,-8.3515625,-7.6875,-7.8515625
