,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,-6.168607711791992,-4.669600486755371,-7.066014766693115,-8.564433097839355,-8.029293060302734,-7.5393571853637695
1,-6.211794376373291,-5.379103660583496,-8.279509544372559,-9.297199249267578,-8.786590576171875,-9.34398078918457
2,-5.74289608001709,-9.018998146057127,-10.927179336547852,-8.722691535949707,-8.522917747497559,-9.146434783935549
4,-6.632607936859131,-8.584081649780273,-9.293574333190918,-7.995035648345947,-7.342997074127197,-7.915419578552246
3,-7.170268058776856,-9.214380264282228,-9.052459716796877,-9.71998691558838,-10.611908912658691,-10.785037994384766
5,-7.072024822235107,-6.095180511474609,-11.787075996398926,-8.509254455566406,-8.177545547485352,-9.884194374084473
7,-6.176843643188477,-6.852924823760986,-10.61101245880127,-10.09028148651123,-9.978630065917969,-10.111289024353027
6,-7.749008655548096,-7.381392002105713,-6.199902534484863,-6.310060501098633,-7.487544059753418,-10.870407104492188
15,-5.892150402069092,-7.622593402862549,-6.1817626953125,-11.045068740844728,-10.613205909729004,-8.701568603515625
14,-6.051568984985352,-6.760875225067139,-9.50672721862793,-9.217795372009276,-9.263168334960938,-10.362712860107422
8,-5.975429534912109,-4.314290523529053,-7.110483169555664,-9.175711631774902,-9.755051612854004,-8.912837982177734
9,-5.504083156585693,-5.482817649841309,-9.95424747467041,-9.939043998718262,-10.199862480163574,-10.586393356323242
10,-6.316380500793457,-8.624593734741211,-10.785799026489258,-9.0424165725708,-9.123884201049805,-9.493127822875977
12,-6.857481956481934,-5.219804286956787,-9.904067039489746,-7.854910373687744,-8.731823921203613,-9.430355072021484
11,-6.360904693603516,-9.861915588378906,-9.399349212646484,-9.473039627075195,-9.346512794494627,-10.73691177368164
13,-7.173398971557617,-8.455188751220703,-10.569683074951172,-9.259262084960938,-9.646318435668944,-10.088757514953612
16,-6.583152770996094,-9.85663890838623,-10.057342529296877,-9.561481475830078,-9.08092975616455,-9.086939811706545
17,-6.645194053649902,-7.292389869689941,-7.925433158874512,-9.395477294921877,-9.19065761566162,-9.007763862609863
18,-7.126010894775391,-7.211491584777832,-8.26817512512207,-9.360054969787598,-9.415247917175291,-9.47542667388916
19,-6.661406993865967,-8.804287910461426,-10.03007698059082,-9.181600570678713,-9.312849044799805,-10.32181453704834
