,agent0_lion,agent1_lion,agent2_lion,agent3_lion,agent4_lion,agent5_lion
0,0.1180555555555555,0.0694444444444444,0.0069444444444444,0.0347222222222222,0.0,0.0069444444444444
1,0.0694444444444444,0.0,0.0,0.0,0.0,0.0763888888888889
2,0.1875,0.1944444444444444,0.0,0.0,0.0,0.0
3,0.1875,0.0,0.0,0.0,0.0,0.0
4,0.3333333333333333,0.0694444444444444,0.0,0.0,0.0,0.0
5,0.2847222222222222,0.0,0.0,0.0,0.0,0.0
6,0.0555555555555555,0.0,0.0347222222222222,0.0,0.0,0.0
7,0.3402777777777778,0.0,0.0,0.0,0.0,0.0
8,0.3055555555555556,0.0347222222222222,0.1180555555555555,0.1111111111111111,0.0208333333333333,0.0
9,0.2013888888888889,0.1944444444444444,0.0486111111111111,0.1041666666666666,0.0,0.0347222222222222
10,0.1319444444444444,0.0,0.0,0.0,0.0,0.0
11,0.0625,0.0347222222222222,0.0,0.0,0.0,0.0
12,0.0763888888888889,0.0347222222222222,0.0,0.0,0.0,0.0
13,0.1666666666666666,0.1527777777777778,0.0486111111111111,0.1111111111111111,0.0347222222222222,0.0
14,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
15,0.0138888888888888,0.1180555555555555,0.0,0.0347222222222222,0.0,0.0
16,0.0972222222222222,0.0,0.0,0.0,0.0,0.0
17,0.1736111111111111,0.0,0.0069444444444444,0.0,0.0,0.0
18,0.0972222222222222,0.0,0.0069444444444444,0.0,0.0,0.0
19,0.1666666666666666,0.0416666666666666,0.0,0.0,0.0,0.0
