,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-2.3984375,-2.18359375,-2.623046875,-3.625,-3.630859375,-3.349609375
1,-2.400390625,-4.3046875,-5.171875,-4.80859375,-4.85546875,-4.9453125
2,-3.078125,-3.875,-2.552734375,-3.302734375,-3.13671875,-3.525390625
3,-3.138671875,-4.66015625,-4.78515625,-4.7265625,-4.3515625,-4.15234375
4,-2.033203125,-3.1875,-3.88671875,-3.615234375,-4.26171875,-4.5234375
5,-2.314453125,-2.431640625,-3.271484375,-3.833984375,-3.828125,-4.48828125
6,-3.7578125,-5.328125,-3.779296875,-3.0078125,-2.462890625,-3.197265625
7,-2.822265625,-3.974609375,-4.45703125,-3.37109375,-3.919921875,-4.23046875
8,-3.2265625,-4.44140625,-3.92578125,-4.12109375,-3.19921875,-3.373046875
9,-3.48828125,-5.046875,-4.44140625,-4.7109375,-3.806640625,-3.96875
10,-2.21875,-4.0390625,-4.42578125,-3.47265625,-3.13671875,-3.55859375
11,-2.1796875,-4.2421875,-3.6796875,-3.107421875,-2.875,-3.39453125
12,-2.279296875,-3.873046875,-3.48828125,-3.630859375,-3.56640625,-3.0703125
13,-2.04296875,-3.419921875,-3.708984375,-3.595703125,-3.513671875,-3.4296875
14,-2.3125,-4.29296875,-4.35546875,-3.9296875,-3.5625,-3.646484375
15,-2.4140625,-2.00390625,-2.7109375,-2.787109375,-2.16015625,-2.7265625
16,-3.40625,-3.892578125,-3.640625,-3.6171875,-3.357421875,-3.71484375
17,-2.55859375,-5.1796875,-3.42578125,-3.65234375,-3.837890625,-3.146484375
18,-2.33984375,-2.45703125,-2.1171875,-3.671875,-2.87890625,-3.154296875
19,-2.69921875,-2.1875,-3.107421875,-3.546875,-3.703125,-4.04296875
